# EoS format: energy density (fm^-4), pressure (fm^-4), number density (fm^-3), chemical potential (MeV), nan, cs2 (speed of sound squared), phase
epsilon,p,n,mu,col4,cs2,phase
0.00003208058785817176,2.7238354856832373e-8,0.00004270724028925767,309.07314659958126,0,0,Hadronic
0.00003217144702956104,2.7343560213177843e-8,0.00004282917520991154,309.06635274219144,0,0,Hadronic
0.000032262657135195384,2.7449171914438663e-8,0.00004295158648364244,309.05953264422317,0,0,Hadronic
0.000032354219530522716,2.755519153008084e-8,0.000043074475992407525,309.05268620432486,0,0,Hadronic
0.000032446135576225696,2.766162063563166e-8,0.00004319784562576212,309.04581332075355,0,0,Hadronic
0.000032538406638242724,2.7768460812704014e-8,0.00004332169728089268,309.0389138913733,0,0,Hadronic
0.00003263103408778788,2.7875713649019457e-8,0.0000434460328626484,309.0319878136536,0,0,Hadronic
0.00003272401930137166,2.7983380738432254e-8,0.000043570854283573946,309.02503498466785,0,0,Hadronic
0.00003281736366082099,2.8091463680952526e-8,0.00004369616346394128,309.0180553010922,0,0,Hadronic
0.0000329110685532999,2.8199964082770216e-8,0.00004382196233178235,309.0110486592035,0,0,Hadronic
0.00003300513537133027,2.830888355627906e-8,0.00004394825282292191,309.00401495487796,0,0,Hadronic
0.00003309956551281264,2.841822372010075e-8,0.00004407503688101068,308.99695408358974,0,0,Hadronic
0.00003319436038104664,2.8527986199108545e-8,0.00004420231645755757,308.9898659404093,0,0,Hadronic
0.00003328952138475183,2.8638172624451403e-8,0.00004433009351196306,308.9827504200016,0,0,Hadronic
0.00003338504993808898,2.874878463357862e-8,0.0000444583700115528,308.975607416625,0,0,Hadronic
0.00003348094746068106,2.8859823870264194e-8,0.000044587147931611044,308.9684368241293,0,0,Hadronic
0.00003357721537763397,2.8971291984630715e-8,0.000044716429255413695,308.9612385359544,0,0,Hadronic
0.00003367385511955803,2.908319063317436e-8,0.000044846215974262546,308.9540124451285,0,0,Hadronic
0.000033770868122588935,2.9195521478789094e-8,0.000044976510087518676,308.94675844426683,0,0,Hadronic
0.00003386825582840971,2.9308286190792105e-8,0.000045107313602637314,308.93947642556964,0,0,Hadronic
0.00003396601968427144,2.942148644494778e-8,0.000045238628535201163,308.9321662808209,0,0,Hadronic
0.00003406416114301511,2.9535123923493088e-8,0.000045370456908955116,308.9248279013867,0,0,Hadronic
0.000034162681663093155,2.9649200315162405e-8,0.00004550280075584079,308.9174611782134,0,0,Hadronic
0.0000342615827085913,2.976371731521289e-8,0.00004563566211603134,308.9100660018262,0,0,Hadronic
0.000034360865749249874,2.987867662544913e-8,0.0000457690430379657,308.90264226232745,0,0,Hadronic
0.000034460532260486105,2.999407995424898e-8,0.000045902945578384224,308.89518984939514,0,0,Hadronic
0.000034560583723415755,3.010992901658857e-8,0.00004603737180236338,308.88770865228105,0,0,Hadronic
0.00003466102162487549,3.022622553406826e-8,0.000046172323783351514,308.8801985598092,0,0,Hadronic
0.00003476184745744451,3.0342971234937654e-8,0.000046307803603203765,308.8726594603742,0,0,Hadronic
0.00003486306271946683,3.046016785412139e-8,0.000046443813352217726,308.8650912419397,0,0,Hadronic
0.00003496466891507406,3.0577817133245544e-8,0.00004658035512917,308.85749379203645,0,0,Hadronic
0.00003506666755420708,3.0695920820662734e-8,0.0000467174310413512,308.84986699776096,0,0,Hadronic
0.000035169060152638745,3.081448067147835e-8,0.000046855043204602396,308.8422107457736,0,0,Hadronic
0.000035271848231996444,3.093349844757674e-8,0.00004699319374335148,308.83452492229696,0,0,Hadronic
0.00003537503331978501,3.10529759176477e-8,0.00004713188479065002,308.82680941311423,0,0,Hadronic
0.00003547861694940863,3.1172914857211904e-8,0.00004727111848820873,308.81906410356737,0,0,Hadronic
0.000035582600660194413,3.1293317048648066e-8,0.00004741089698643537,308.8112888785555,0,0,Hadronic
0.000035686985997414816,3.141418428121906e-8,0.0000475512224444711,308.8034836225332,0,0,Hadronic
0.0000357917745123109,3.1535518351098734e-8,0.000047692097030227925,308.79564821950885,0,0,Hadronic
0.00003589696776211512,3.165732106139836e-8,0.00004783352292042567,308.78778255304263,0,0,Hadronic
0.000036002567310074594,3.1779594222193544e-8,0.000047975502300629605,308.7798865062452,0,0,Hadronic
0.000036108574725474264,3.190233965055105e-8,0.00004811803736528796,308.77195996177556,0,0,Hadronic
0.00003621499158366058,3.2025559170556265e-8,0.000048261130317770305,308.7640028018397,0,0,Hadronic
0.00003632181946606419,3.214925461333939e-8,0.0000484047833704044,308.7560149081883,0,0,Hadronic
0.00003642905996022409,3.227342781710348e-8,0.00004854899874451536,308.7479961621157,0,0,Hadronic
0.00003653671465981084,3.2398080627151296e-8,0.000048693778670463425,308.7399464444576,0,0,Hadronic
0.00003664478516465077,3.252321489591332e-8,0.00004883912538768316,308.7318656355893,0,0,Hadronic
0.00003675327308074881,3.2648832482974206e-8,0.00004898504114472088,308.72375361542424,0,0,Hadronic
0.000036862180020313286,3.27749352551015e-8,0.000049131528199274786,308.715610263412,0,0,Hadronic
0.00003697049482547783,3.2901525086272704e-8,0.00004927697383033937,308.709103625373,0,0,Hadronic
0.00003707408004252667,3.3028603857703756e-8,0.000049414774497586966,308.7110511498184,0,0,Hadronic
0.000037178065346868964,3.315617345787627e-8,0.000049553105657076165,308.7130061963775,0,0,Hadronic
0.00003728245228380083,3.328423578256588e-8,0.000049691969344277666,308.7149687941037,0,0,Hadronic
0.000037387242404586976,3.341279273487052e-8,0.0000498313676024199,308.7169389721627,0,0,Hadronic
0.00003749243726648391,3.354184622523894e-8,0.000049971302482518464,308.71891675983267,0,0,Hadronic
0.00003759803843276268,3.367139817149845e-8,0.000050111776043404765,308.720902186505,0,0,Hadronic
0.00003770404747273235,3.380145049888393e-8,0.000050252790351755775,308.72289528168454,0,0,Hadronic
0.00003781046596176317,3.393200514006608e-8,0.00005039434748212329,308.7248960749901,0,0,Hadronic
0.000037917295481310355,3.406306403518066e-8,0.00005053644951696404,308.72690459615495,0,0,Hadronic
0.000038024537618937135,3.41946291318568e-8,0.00005067909854666876,308.7289208750271,0,0,Hadronic
0.00003813219396833862,3.4326702385246246e-8,0.00005082229666959234,308.7309449415699,0,0,Hadronic
0.00003824026612936513,3.4459285758051977e-8,0.00005096604599208333,308.73297682586247,0,0,Hadronic
0.0000383487557080469,3.459238122055848e-8,0.00005111034862851515,308.7350165581,0,0,Hadronic
0.00003845766431661662,3.472599075065948e-8,0.000051255206701314495,308.7370641685945,0,0,Hadronic
0.00003856699357353437,3.4860116333888476e-8,0.000051400622340992795,308.7391196877748,0,0,Hadronic
0.00003867674510351123,3.49947599634477e-8,0.000051546597686176116,308.74118314618744,0,0,Hadronic
0.00003878692053753383,3.5129923640238326e-8,0.000051693134883636054,308.7432545744969,0,0,Hadronic
0.00003889752151288816,3.5265609372889504e-8,0.00005184023608831977,308.74533400348616,0,0,Hadronic
0.00003900854967318382,3.5401819177788305e-8,0.00005198790346338062,308.74742146405686,0,0,Hadronic
0.000039120006668378894,3.55385550791101e-8,0.00005213613918020948,308.74951698723027,0,0,Hadronic
0.0000392318941548045,3.567581910884872e-8,0.00005228494541846568,308.7516206041474,0,0,Hadronic
0.00003934421379518884,3.581361330684602e-8,0.000052434324366107426,308.7537323460694,0,0,Hadronic
0.00003945696725868226,3.595193972082248e-8,0.00005258427821942317,308.75585224437833,0,0,Hadronic
0.00003957015622088203,3.6090800406407756e-8,0.00005273480918306306,308.7579803305774,0,0,Hadronic
0.000039683782363857495,3.623019742717149e-8,0.00005288591947007044,308.7601166362915,0,0,Hadronic
0.00003979784737617457,3.637013285465324e-8,0.000053037611301912804,308.76226119326765,0,0,Hadronic
0.00003991235295292116,3.651060876839391e-8,0.00005318988690851373,308.76441403337554,0,0,Hadronic
0.00004002730079573205,3.6651627255966044e-8,0.00005334274852828422,308.7665751886079,0,0,Hadronic
0.00004014269261281492,3.6793190413005845e-8,0.000053496198408155523,308.76874469108094,0,0,Hadronic
0.000040258530118974854,3.693530034324328e-8,0.00005365023880360982,308.7709225730352,0,0,Hadronic
0.00004037481503564022,3.707795915853378e-8,0.000053804871978712856,308.77310886683546,0,0,Hadronic
0.00004049154909088806,3.722116897888939e-8,0.00005396010020614589,308.77530360497167,0,0,Hadronic
0.00004060873401947061,3.736493193251127e-8,0.000054115925767239004,308.77750682005916,0,0,Hadronic
0.00004072637156283965,3.7509250155819693e-8,0.00005427235095200171,308.77971854483934,0,0,Hadronic
0.000040844463469173525,3.765412579348702e-8,0.00005442937805915689,308.78193881217993,0,0,Hadronic
0.00004096301149340255,3.779956099846901e-8,0.0000545870093961727,308.7841676550758,0,0,Hadronic
0.00004108201739723557,3.794555793203737e-8,0.00005474524727929606,308.7864051066491,0,0,Hadronic
0.000041201482949185676,3.809211876381119e-8,0.000054904094033584686,308.78865120015,0,0,Hadronic
0.00004132140992459648,3.82392456717894e-8,0.00005506355199294039,308.7909059689571,0,0,Hadronic
0.000041441800105668804,3.83869408423833e-8,0.000055223623500142287,308.7931694465777,0,0,Hadronic
0.000041562655281487396,3.85352064704494e-8,0.00005538431090688053,308.7954416666489,0,0,Hadronic
0.00004168397724804665,3.8684044759321056e-8,0.000055545616573788476,308.7977226629374,0,0,Hadronic
0.000041805767808277946,3.883345792084193e-8,0.00005570754287047696,308.8000124693405,0,0,Hadronic
0.00004192802877207631,3.898344817539868e-8,0.000055870092175567735,308.8023111198864,0,0,Hadronic
0.00004205076195632756,3.913401775195434e-8,0.00005603326687672765,308.80461864873456,0,0,Hadronic
0.00004217396918493474,3.928516888808067e-8,0.000056197069370701496,308.80693509017664,0,0,Hadronic
0.000042297652288845684,3.9436903829992044e-8,0.00005636150206334681,308.8092604786366,0,0,Hadronic
0.000042421813106079794,3.9589224832578214e-8,0.0000565265673696672,308.8115948486713,0,0,Hadronic
0.00004254645348175615,3.9742134159438893e-8,0.00005669226771384774,308.81393823497126,0,0,Hadronic
0.00004267157526812,3.98956340829162e-8,0.000056858605529288024,308.8162906723608,0,0,Hadronic
0.000042797180324570946,4.0049726884129215e-8,0.00005702558325863746,308.8186521957989,0,0,Hadronic
0.00004292327051768982,4.020441485300701e-8,0.00005719320335382885,308.82102284037944,0,0,Hadronic
0.00004304984772126783,4.035970028832436e-8,0.00005736146827611503,308.82340264133194,0,0,Hadronic
0.000043176913816332725,4.051558549773387e-8,0.00005753038049610141,308.82579163402187,0,0,Hadronic
0.00004330447069117785,4.06720727978016e-8,0.00005769994249378239,308.82818985395147,0,0,Hadronic
0.000043432520241389736,4.082916451404093e-8,0.00005787015675857581,308.8305973367599,0,0,Hadronic
0.000043561064369876845,4.09868629809478e-8,0.00005804102578935897,308.8330141182242,0,0,Hadronic
0.00004369010498689687,4.1145170542034214e-8,0.00005821255209450258,308.8354402342594,0,0,Hadronic
0.00004381964401008587,4.130408954986402e-8,0.00005838473819190726,308.8378757209193,0,0,Hadronic
0.000043949683364486873,4.1463622366087936e-8,0.00005855758660903934,308.8403206143971,0,0,Hadronic
0.000044080224982577895,4.162377136147795e-8,0.000058731099882965625,308.84277495102555,0,0,Hadronic
0.00004421127080430087,4.178453891596284e-8,0.00005890528056038967,308.8452387672779,0,0,Hadronic
0.00004434282277709065,4.1945927418663706e-8,0.00005908013119768791,308.8477120997683,0,0,Hadronic
0.00004447488285590421,4.2107939267929815e-8,0.000059255654360946126,308.8501949852521,0,0,Hadronic
0.000044607453003248765,4.227057687137314e-8,0.0000594318526259945,308.8526874606268,0,0,Hadronic
0.00004474053518921186,4.243384264590518e-8,0.00005960872857844504,308.85518956293237,0,0,Hadronic
0.000044874131391490154,4.2597739017772374e-8,0.000059786284813727636,308.8577013293519,0,0,Hadronic
0.00004500824359541917,4.276226842259251e-8,0.000059964523937126944,308.8602227972121,0,0,Hadronic
0.000045142873794002366,4.2927433305390444e-8,0.00006014344856381879,308.86275400398364,0,0,Hadronic
0.000045278023987941064,4.309323612063482e-8,0.000060323061318907266,308.86529498728214,0,0,Hadronic
0.00004541369618566393,4.325967933227421e-8,0.00006050336483746159,308.8678457848684,0,0,Hadronic
0.00004554989240335744,4.3426765413774506e-8,0.00006068436176455394,308.8704064346491,0,0,Hadronic
0.000045686614664994836,4.359449684815441e-8,0.000060866054755295455,308.87297697467744,0,0,Hadronic
0.00004582386500236711,4.376287612802348e-8,0.00006104844647487496,308.87555744315335,0,0,Hadronic
0.00004596164545511245,4.393190575561827e-8,0.00006123153959859534,308.87814787842456,0,0,Hadronic
0.00004609995807074757,4.410158824284074e-8,0.0000614153368119127,308.8807483189867,0,0,Hadronic
0.00004623880490469688,4.427192611129403e-8,0.00006159984081047257,308.8833588034842,0,0,Hadronic
0.000046378188020324,4.444292189232111e-8,0.00006178505430014898,308.8859793707108,0,0,Hadronic
0.00004651810948896187,4.4614578127041784e-8,0.00006197097999708197,308.8886100596099,0,0,Hadronic
0.000046652897929628757,4.4786897366391096e-8,0.00006215092719325104,308.8869896722821,0,0,Hadronic
0.000046782371219085047,4.495988217115648e-8,0.00006232468874070566,308.8809798906033,0,0,Hadronic
0.00004691234458586335,4.513353511201602e-8,0.0000624991282253278,308.87494689675833,0,0,Hadronic
0.00004704281996146107,4.530785876957689e-8,0.00006267424831861958,308.86889060109235,0,0,Hadronic
0.000047173799284836075,4.5482855734413995e-8,0.00006285005170281703,308.86281091360456,0,0,Hadronic
0.00004730528450243493,4.565852860710755e-8,0.00006302654107093417,308.85670774394646,0,0,Hadronic
0.000047437277568222354,4.583487999828255e-8,0.00006320371912680842,308.8505810014205,0,0,Hadronic
0.00004756978044370977,4.6011912528646895e-8,0.00006338158858514538,308.8444305949789,0,0,Hadronic
0.00004770279509798514,4.618962882903119e-8,0.00006356015217156472,308.83825643322234,0,0,Hadronic
0.00004783632350774154,4.6368031540427033e-8,0.00006373941262264514,308.83205842439816,0,0,Hadronic
0.00004797036765730698,4.6547123314026754e-8,0.00006391937268597045,308.8258364763996,0,0,Hadronic
0.000048104929538673334,4.672690681126214e-8,0.0000641000351201748,308.81959049676414,0,0,Hadronic
0.00004824001115152718,4.6907384703845556e-8,0.00006428140269499057,308.8133203926718,0,0,Hadronic
0.000048375614503277856,4.7088559673807524e-8,0.0000644634781912924,308.8070260709446,0,0,Hadronic
0.000048511741609088474,4.7270434413538106e-8,0.00006464626440114531,308.80070743804424,0,0,Hadronic
0.000048648394491905335,4.745301162582621e-8,0.00006482976412785089,308.79436440007134,0,0,Hadronic
0.00004878557518248855,4.7636294023900495e-8,0.00006501398018599482,308.7879968627638,0,0,Hadronic
0.00004892328571944154,4.7820284331468846e-8,0.00006519891540149326,308.78160473149546,0,0,Hadronic
0.000049061528149241426,4.8004985282758845e-8,0.00006538457261164031,308.7751879112747,0,0,Hadronic
0.000049200304526269845,4.819039962255911e-8,0.00006557095466515621,308.76874630674297,0,0,Hadronic
0.00004933961691284354,4.837653010626004e-8,0.00006575806442223518,308.7622798221733,0,0,Hadronic
0.00004947946737924445,4.8563379499894025e-8,0.0000659459047545927,308.75578836146923,0,0,Hadronic
0.00004961985800375064,4.8750950580176906e-8,0.00006613447854551402,308.74927182816293,0,0,Hadronic
0.00004976079087266745,4.893924613454936e-8,0.00006632378868990288,308.74273012541397,0,0,Hadronic
0.00004990226808035863,4.912826896121872e-8,0.00006651383809433046,308.7361631560081,0,0,Hadronic
0.00005004429172927682,4.931802186919959e-8,0.00006670462967708337,308.7295708223554,0,0,Hadronic
0.00005018686392999539,4.950850767835636e-8,0.00006689616636821351,308.722953026489,0,0,Hadronic
0.00005032998680123922,4.969972921944442e-8,0.00006708845110958672,308.71630967006377,0,0,Hadronic
0.0000504736624699172,4.9891689334153536e-8,0.00006728148685493359,308.7096406543546,0,0,Hadronic
0.00005061789307115258,5.008439087514833e-8,0.00006747527656989764,308.70294588025524,0,0,Hadronic
0.000050762680748315634,5.02778367061121e-8,0.00006766982323208647,308.69622524827645,0,0,Hadronic
0.00005090802765305479,5.0472029701788174e-8,0.00006786512983112113,308.68947865854483,0,0,Hadronic
0.0000510539359453298,5.0666972748024455e-8,0.00006806119936868811,308.6827060108013,0,0,Hadronic
0.00005120040779344221,5.086266874181399e-8,0.00006825803485858781,308.6759072043994,0,0,Hadronic
0.000051347445374068796,5.105912059133968e-8,0.00006845563932678717,308.66908213830396,0,0,Hadronic
0.00005149505087229333,5.1256331216016724e-8,0.00006865401581146987,308.66223071108965,0,0,Hadronic
0.000051643226481639656,5.145430354653681e-8,0.00006885316736308867,308.6553528209393,0,0,Hadronic
0.00005179197440410351,5.165304052491066e-8,0.0000690530970444159,308.6484483656426,0,0,Hadronic
0.00005194129685018559,5.185254510451212e-8,0.00006925380793059563,308.6415172425943,0,0,Hadronic
0.000052091196038924446,5.2052820250122243e-8,0.00006945530310919606,308.63455934879306,0,0,Hadronic
0.00005224167419792991,5.225386893797378e-8,0.0000696575856802622,308.6275745808395,0,0,Hadronic
0.00005239273356341509,5.2455694155794166e-8,0.00006986065875636699,308.62056283493496,0,0,Hadronic
0.00005254437638023048,5.265829890285079e-8,0.00007006452546266521,308.6135240068799,0,0,Hadronic
0.000052696604901896996,5.2861686189995386e-8,0.00007026918893694624,308.60645799207225,0,0,Hadronic
0.000052849421390639927,5.3065859039709306e-8,0.0000704746523296876,308.5993646855061,0,0,Hadronic
0.000053002828117421755,5.327082048614733e-8,0.00007068091880410772,308.59224398176957,0,0,Hadronic
0.000053156827361976555,5.3476573575183655e-8,0.00007088799153622029,308.5850957750441,0,0,Hadronic
0.000053311421412843245,5.368312136445636e-8,0.0000710958737148876,308.57791995910213,0,0,Hadronic
0.00005346661256740066,5.389046692341422e-8,0.00007130456854187595,308.57071642730597,0,0,Hadronic
0.00005362240313190051,5.409861333336074e-8,0.00007151407923190884,308.56348507260583,0,0,Hadronic
0.00005377879542150247,5.4307563687501057e-8,0.00007172440901272249,308.5562257875387,0,0,Hadronic
0.000053935791760307604,5.4517321090986616e-8,0.00007193556112511964,308.5489384642264,0,0,Hadronic
0.00005409339448139477,5.4727888660963734e-8,0.00007214753882302732,308.54162299437405,0,0,Hadronic
0.000054251605926853085,5.493926952661705e-8,0.00007236034537354921,308.5342792692685,0,0,Hadronic
0.000054410428447818005,5.515146682921772e-8,0.00007257398405702319,308.52690717977674,0,0,Hadronic
0.000054569864404506475,5.536448372217034e-8,0.0000727884581670775,308.51950661634424,0,0,Hadronic
0.000054729916166250846,5.5578323371058324e-8,0.00007300377101068557,308.5120774689933,0,0,Hadronic
0.000054890586111535185,5.579298895369232e-8,0.00007321992590822374,308.5046196273216,0,0,Hadronic
0.00005505187662802995,5.600848366015664e-8,0.00007343692619352736,308.4971329805,0,0,Hadronic
0.0000552137901126282,5.6224810692857566e-8,0.00007365477521394853,308.4896174172718,0,0,Hadronic
0.00005537632897148035,5.6441973266569876e-8,0.00007387347633041244,308.4820728259502,0,0,Hadronic
0.000055539495620030366,5.665997460848504e-8,0.00007409303291747525,308.47449909441724,0,0,Hadronic
0.00005570329248305133,5.687881795825897e-8,0.0000743134483633816,308.4668961101218,0,0,Hadronic
0.00005586772199468274,5.709850656806158e-8,0.00007453472607012429,308.4592637600781,0,0,Hadronic
0.00005603278659846466,5.731904370262269e-8,0.00007475686945349984,308.4516019308639,0,0,Hadronic
0.000056198488747375606,5.7540432639282384e-8,0.00007497988194316924,308.44391050861896,0,0,Hadronic
0.000056364830903868236,5.7762676668038926e-8,0.00007520376698271586,308.43618937904324,0,0,Hadronic
0.00005653181553990646,5.798577909159819e-8,0.00007542852802970504,308.4284384273952,0,0,Hadronic
0.00005669944513700164,5.820974322542209e-8,0.00007565416855574299,308.4206575384901,0,0,Hadronic
0.00005686772218624983,5.843457239777829e-8,0.00007588069204653679,308.41284659669844,0,0,Hadronic
0.000057036649188368536,5.866026994978933e-8,0.00007610810200195401,308.405005485944,0,0,Hadronic
0.00005720622865373451,5.8886839235483214e-8,0.00007633640193608387,308.39713408970215,0,0,Hadronic
0.00005737646310241994,5.911428362184162e-8,0.00007656559537729609,308.3892322909984,0,0,Hadronic
0.00005754735506423098,5.934260648885145e-8,0.00007679568586830319,308.38129997240634,0,0,Hadronic
0.00005771890707874443,5.957181122955385e-8,0.00007702667696622027,308.373337016046,0,0,Hadronic
0.00005789112169534674,5.980190125009628e-8,0.0000772585722426281,308.3653433035821,0,0,Hadronic
0.00005806400147327029,6.003287996978103e-8,0.0000774913752836325,308.35731871622244,0,0,Hadronic
0.00005823754898163268,6.026475082111765e-8,0.00007772508968992795,308.34926313471584,0,0,Hadronic
0.000058411766799474164,6.049751724987308e-8,0.00007795971907685874,308.3411764393506,0,0,Hadronic
0.000058586657515796805,6.073118271512382e-8,0.00007819526707448267,308.33305850995265,0,0,Hadronic
0.00005877021996578509,6.096575068930615e-8,0.00007844050290123525,308.3323625351495,0,0,Hadronic
0.000058972621748095145,6.120122465826819e-8,0.00007870654672838347,308.34856320293005,0,0,Hadronic
0.00005917580528656264,6.143760812132188e-8,0.00007897359000593466,308.3648264441308,0,0,Hadronic
0.00005937977360064107,6.167490459129546e-8,0.0000792416363810322,308.38115250043535,0,0,Hadronic
0.000059584529721445755,6.191311759458457e-8,0.00007951068951330736,308.3975416144605,0,0,Hadronic
0.00005979007669179938,6.215225067120514e-8,0.000079780753074916,308.4139940297603,0,0,Hadronic
0.00005999641756627711,6.239230737484589e-8,0.0000800518307505752,308.4305099908294,0,0,Hadronic
0.00006020355541125277,6.263329127292214e-8,0.00008032392623760067,308.44708974310686,0,0,Hadronic
0.000060411493304943106,6.287520594662725e-8,0.00008059704324594182,308.4637335329797,0,0,Hadronic
0.00006062023433745446,6.311805499098687e-8,0.00008087118549821948,308.48044160778653,0,0,Hadronic
0.00006082978161082781,6.33618420149114e-8,0.00008114635672976153,308.4972142158213,0,0,Hadronic
0.00006104013823908667,6.360657064125178e-8,0.00008142256068864216,308.5140516063371,0,0,Hadronic
0.00006125130734828094,6.385224450685033e-8,0.00008169980113571525,308.53095402954955,0,0,Hadronic
0.00006146329207653511,6.409886726259703e-8,0.00008197808184465378,308.5479217366408,0,0,Hadronic
0.00006167609557409411,6.434644257348265e-8,0.0000822574066019857,308.5649549797631,0,0,Hadronic
0.0000618897210033709,6.459497411865435e-8,0.00008253777920713179,308.58205401204276,0,0,Hadronic
0.00006210417153899259,6.484446559146913e-8,0.00008281920347244166,308.5992190875836,0,0,Hadronic
0.00006231945036784755,6.509492069954875e-8,0.00008310168322323088,308.616450461471,0,0,Hadronic
0.00006253556068913356,6.534634316483574e-8,0.00008338522229781884,308.6337483897754,0,0,Hadronic
0.0000627525057144054,6.559873672364873e-8,0.00008366982454756628,308.6511131295566,0,0,Hadronic
0.00006297028866762163,6.585210512673689e-8,0.00008395549383691126,308.668544938867,0,0,Hadronic
0.00006318891278519292,6.610645213933617e-8,0.00008424223404340682,308.68604407675576,0,0,Hadronic
0.00006340838131603037,6.63617815412255e-8,0.00008453004905775884,308.7036108032726,0,0,Hadronic
0.00006362869752159414,6.661809712678336e-8,0.00008481894278386377,308.72124537947184,0,0,Hadronic
0.00006384986467594087,6.687540270504296e-8,0.00008510891913884473,308.7389480674157,0,0,Hadronic
0.0000640718860657732,6.713370209974983e-8,0.00008539998205309012,308.756719130179,0,0,Hadronic
0.00006429476499048778,6.739299914941777e-8,0.00008569213547029005,308.77455883185246,0,0,Hadronic
0.00006451850476222592,6.765329770738764e-8,0.00008598538334747617,308.7924674375467,0,0,Hadronic
0.00006474310870592065,6.791460164188217e-8,0.00008627972965505624,308.8104452133966,0,0,Hadronic
0.00006496858015934791,6.81769148360655e-8,0.00008657517837685432,308.82849242656476,0,0,Hadronic
0.00006519492247317466,6.844024118809924e-8,0.00008687173351014653,308.8466093452456,0,0,Hadronic
0.00006542213901101084,6.87045846112028e-8,0.0000871693990657016,308.86479623866967,0,0,Hadronic
0.00006565023314945667,6.896994903370838e-8,0.00008746817906781512,308.8830533771072,0,0,Hadronic
0.00006587920827815472,6.92363383991218e-8,0.00008776807755435,308.9013810318724,0,0,Hadronic
0.0000661090677998394,6.95037566661798e-8,0.00008806909857677311,308.91977947532723,0,0,Hadronic
0.00006633981513038852,6.977220780891015e-8,0.00008837124620019456,308.93824898088593,0,0,Hadronic
0.00006657145369887277,7.004169581668919e-8,0.00008867452450340409,308.9567898230185,0,0,Hadronic
0.00006680398694760729,7.031222469430193e-8,0.00008897893757890972,308.97540227725517,0,0,Hadronic
0.00006703741833220263,7.058379846200109e-8,0.00008928448953297575,308.99408662019033,0,0,Hadronic
0.00006727175132161713,7.085642115556826e-8,0.00008959118448566202,309.0128431294868,0,0,Hadronic
0.00006750698939820695,7.113009682637209e-8,0.00008989902657086034,309.03167208387964,0,0,Hadronic
0.00006774313605777838,7.140482954142907e-8,0.00009020801993633318,309.0505737631807,0,0,Hadronic
0.00006798019480964008,7.168062338346424e-8,0.00009051816874375228,309.0695484482825,0,0,Hadronic
0.00006821816917665553,7.195748245097243e-8,0.00009082947716873755,309.0885964211624,0,0,Hadronic
0.0000684570626952943,7.223541085827766e-8,0.00009114194940089366,309.107717964887,0,0,Hadronic
0.00006869687891568552,7.251441273559553e-8,0.00009145558964384982,309.12691336361615,0,0,Hadronic
0.00006893762140166974,7.279449222909353e-8,0.00009177040211529687,309.14618290260717,0,0,Hadronic
0.00006917929373085356,7.307565350095445e-8,0.00009208639104702789,309.16552686821933,0,0,Hadronic
0.0000694218994946609,7.335790072943617e-8,0.00009240356068497416,309.1849455479178,0,0,Hadronic
0.00006966544229838713,7.364123810893468e-8,0.0000927219152892448,309.204439230278,0,0,Hadronic
0.0000699099257612536,7.39256698500473e-8,0.00009304145913416624,309.2240082049902,0,0,Hadronic
0.00007015535351645955,7.421120017963331e-8,0.00009336219650831863,309.2436527628633,0,0,Hadronic
0.00007040172921123734,7.449783334087805e-8,0.0000936841317145759,309.26337319582944,0,0,Hadronic
0.00007064905650690637,7.478557359335574e-8,0.00009400726907014401,309.2831697969485,0,0,Hadronic
0.0000708973390789282,7.507442521309355e-8,0.00009433161290660058,309.3030428604122,0,0,Hadronic
0.00007114658061695947,7.53643924926332e-8,0.00009465716756993132,309.32299268154844,0,0,Hadronic
0.00007139678482490831,7.565547974109656e-8,0.00009498393742057088,309.34301955682594,0,0,Hadronic
0.00007164795542098846,7.594769128424863e-8,0.00009531192683344025,309.3631237838583,0,0,Hadronic
0.00007190009613777558,7.624103146456306e-8,0.00009564114019798706,309.38330566140894,0,0,Hadronic
0.00007215321072226144,7.653550464128517e-8,0.00009597158191822278,309.40356548939485,0,0,Hadronic
0.0000724073029359102,7.683111519049745e-8,0.00009630325641276196,309.4239035688917,0,0,Hadronic
0.000072662376554714,7.712786750518422e-8,0.00009663616811486117,309.444320202138,0,0,Hadronic
0.00007291843536925039,7.742576599529846e-8,0.00009697032147245925,309.46481569253945,0,0,Hadronic
0.0000731754831847367,7.772481508782503e-8,0.00009730572094821389,309.48539034467376,0,0,Hadronic
0.00007343352382108789,7.802501922684797e-8,0.00009764237101954202,309.50604446429503,0,0,Hadronic
0.00007369256111297272,7.832638287361594e-8,0.00009798027617865826,309.5267783583383,0,0,Hadronic
0.0000739422336506903,7.862891050660916e-8,0.00009830702521014131,309.54334091710007,0,0,Hadronic
0.00007414399715961493,7.893260662160509e-8,0.00009857647936954,309.5399215336127,0,0,Hadronic
0.00007434653995943167,7.923747573174593e-8,0.00009884698025577653,309.53648894310675,0,0,Hadronic
0.00007454986506007135,7.954352236760462e-8,0.00009911853195826969,309.5330430945715,0,0,Hadronic
0.00007475397548309153,7.985075107725477e-8,0.00009939113858259734,309.5295839367991,0,0,Hadronic
0.0000749588742617191,8.015916642633482e-8,0.00009966480425055873,309.5261114183841,0,0,Hadronic
0.00007516456444089679,8.046877299811791e-8,0.00009993953310024168,309.5226254877223,0,0,Hadronic
