# EoS format: energy density (fm^-4), pressure (fm^-4), number density (fm^-3), chemical potential (MeV), nan, cs2 (speed of sound squared), phase
epsilon,p,n,mu,col4,cs2,phase
1.0609006369637722e-9,1.4621654176335524e-14,1.424053608069238e-9,306.27125329180535,0,0,Hadronic
1.0639607565308949e-9,1.467806832937949e-14,1.4281853634477105e-9,306.2660811330553,0,0,Hadronic
1.067032682836942e-9,1.4734700142930517e-14,1.4323332005789327e-9,306.26088901876864,0,0,Hadronic
1.0701164614354021e-9,1.4791550456779795e-14,1.4364971826029155e-9,306.25567687195166,0,0,Hadronic
1.0732121380554993e-9,1.484862011395826e-14,1.4406773729117838e-9,306.25044461531365,0,0,Hadronic
1.0763197586029114e-9,1.4905909960749813e-14,1.444873835150866e-9,306.2451921712657,0,0,Hadronic
1.0794393691604117e-9,1.496342084670316e-14,1.4490866332196869e-9,306.2399194619196,0,0,Hadronic
1.0825710159885902e-9,1.5021153624645112e-14,1.4533158312730694e-9,306.23462640908645,0,0,Hadronic
1.0857147455265163e-9,1.5079109150692798e-14,1.4575614937221542e-9,306.2293129342758,0,0,Hadronic
1.088870604392437e-9,1.5137288284266524e-14,1.461823685235472e-9,306.2239789586944,0,0,Hadronic
1.092038639384452e-9,1.519569188810225e-14,1.466102470739984e-9,306.21862440324475,0,0,Hadronic
1.0952188974812412e-9,1.5254320828264968e-14,1.470397915422194e-9,306.21324918852457,0,0,Hadronic
1.0984114258427206e-9,1.5313175974160807e-14,1.474710084729167e-9,306.2078532348248,0,0,Hadronic
1.1016162718107756e-9,1.537225819855055e-14,1.4790390443696485e-9,306.2024364621293,0,0,Hadronic
1.1048334829099364e-9,1.5431568377562106e-14,1.4833848603151145e-9,306.19699879011273,0,0,Hadronic
1.1080631068481056e-9,1.5491107390703888e-14,1.4877475988008849e-9,306.19154013814017,0,0,Hadronic
1.1113051915172511e-9,1.5550876120877612e-14,1.4921273263271956e-9,306.1860604252655,0,0,Hadronic
1.1145597849941242e-9,1.5610875454391514e-14,1.4965241096603067e-9,306.18055957023023,0,0,Hadronic
1.1178269355409566e-9,1.5671106280973234e-14,1.500938015833579e-9,306.1750374914624,0,0,Hadronic
1.1211066916062094e-9,1.5731569493783578e-14,1.5053691121486247e-9,306.1694941070753,0,0,Hadronic
1.1243991018252488e-9,1.5792265989429034e-14,1.5098174661763625e-9,306.16392933486634,0,0,Hadronic
1.1277042150210991e-9,1.5853196667975575e-14,1.5142831457581728e-9,306.1583430923157,0,0,Hadronic
1.1310220802051648e-9,1.5914362432962053e-14,1.5187662190070154e-9,306.15273529658515,0,0,Hadronic
1.1343527465779314e-9,1.5975764191413054e-14,1.5232667543085206e-9,306.147105864517,0,0,Hadronic
1.1376962635297277e-9,1.6037402853852995e-14,1.527784820322163e-9,306.1414547126326,0,0,Hadronic
1.1410526806414306e-9,1.60992793343191e-14,1.5323204859823576e-9,306.1357817571312,0,0,Hadronic
1.1444220476852232e-9,1.616139455037536e-14,1.5368738204996325e-9,306.1300869138888,0,0,Hadronic
1.1478044146253184e-9,1.6223749423125908e-14,1.5414448933617529e-9,306.1243700984568,0,0,Hadronic
1.1511998316187116e-9,1.628634487722886e-14,1.5460337743348883e-9,306.11863122606064,0,0,Hadronic
1.1546083490158938e-9,1.6349181840909487e-14,1.5506405334647227e-9,306.112870211599,0,0,Hadronic
1.1580300173616533e-9,1.6412261245974984e-14,1.5552652410776946e-9,306.10708696964184,0,0,Hadronic
1.1614648873957686e-9,1.6475584027827235e-14,1.559907967782079e-9,306.1012814144298,0,0,Hadronic
1.163789707668287e-9,1.6539151125477433e-14,1.563028715894326e-9,306.10160414512984,0,0,Hadronic
1.1657929879826798e-9,1.6602963481559496e-14,1.5657083567825967e-9,306.1037378396501,0,0,Hadronic
1.167803997474694e-9,1.6667022042344437e-14,1.5683982988508209e-9,306.10587976652,0,0,Hadronic
1.1698227659655109e-9,1.6731327757754182e-14,1.5710985815539377e-9,306.10802995750197,0,0,Hadronic
1.1718493233913734e-9,1.6795881581375747e-14,1.5738092444968868e-9,306.1101884444813,0,0,Hadronic
1.1738836998040161e-9,1.686068447047511e-14,1.576530327435155e-9,306.112355259466,0,0,Hadronic
1.1759259253711372e-9,1.6925737386012042e-14,1.5792618702753697e-9,306.1145304345877,0,0,Hadronic
1.1779760303768134e-9,1.6991041292653535e-14,1.5820039130758274e-9,306.116714002102,0,0,Hadronic
1.180034045221977e-9,1.7056597158788804e-14,1.5847564960470945e-9,306.11890599438897,0,0,Hadronic
1.1821000004248473e-9,1.712240595654314e-14,1.5875196595525512e-9,306.12110644395347,0,0,Hadronic
1.1841739266213944e-9,1.7188468661792713e-14,1.5902934441089811e-9,306.123315383426,0,0,Hadronic
1.186255854565791e-9,1.7254786254178824e-14,1.5930778903871397e-9,306.12553284556276,0,0,Hadronic
1.1883458151308672e-9,1.7321359717122545e-14,1.5958730392123285e-9,306.12775886324647,0,0,Hadronic
1.1904438393085614e-9,1.7388190037838994e-14,1.5986789315649658e-9,306.12999346948664,0,0,Hadronic
1.1925499582104014e-9,1.745527820735266e-14,1.6014956085811933e-9,306.1322366974201,0,0,Hadronic
1.194664203067937e-9,1.7522625220511227e-14,1.6043231115534207e-9,306.13448858031165,0,0,Hadronic
1.1967866052332267e-9,1.759023207600107e-14,1.607161481930944e-9,306.1367491515544,0,0,Hadronic
1.198917196179288e-9,1.7658099776361573e-14,1.6100107613205074e-9,306.13901844467017,0,0,Hadronic
1.2010560075005702e-9,1.7726229328000168e-14,1.6128709914869042e-9,306.1412964933104,0,0,Hadronic
1.2032030709134253e-9,1.779462174120741e-14,1.6157422143535702e-9,306.14358333125597,0,0,Hadronic
1.2053584182565738e-9,1.7863278030171742e-14,1.6186244720031674e-9,306.14587899241843,0,0,Hadronic
1.2075220814915778e-9,1.7932199212994616e-14,1.6215178066781853e-9,306.14818351084006,0,0,Hadronic
1.2096940927033156e-9,1.800138631170559e-14,1.6244222607815343e-9,306.1504969206944,0,0,Hadronic
1.2118744841004594e-9,1.807084035227753e-14,1.62733787687715e-9,306.15281925628705,0,0,Hadronic
1.214063288015945e-9,1.8140562364641593e-14,1.6302646976905839e-9,306.1551505520557,0,0,Hadronic
1.2162605369074652e-9,1.821055338270293e-14,1.633202766109624e-9,306.1574908425711,0,0,Hadronic
1.2184662633579315e-9,1.828081444435544e-14,1.6361521251848774e-9,306.1598401625373,0,0,Hadronic
1.2206805000759856e-9,1.8351346591497953e-14,1.639112818130413e-9,306.1621985467923,0,0,Hadronic
1.222903279896452e-9,1.842215087004875e-14,1.6420848883243294e-9,306.16456603030855,0,0,Hadronic
1.2251346357808475e-9,1.84932283299618e-14,1.6450683793093997e-9,306.16694264819324,0,0,Hadronic
1.2273746008178627e-9,1.856458002524201e-14,1.6480633347936725e-9,306.1693284356892,0,0,Hadronic
1.229623208223855e-9,1.863620701396097e-14,1.651069798651093e-9,306.17172342817526,0,0,Hadronic
1.2318804913433318e-9,1.87081103582724e-14,1.6540878149221134e-9,306.1741276611665,0,0,Hadronic
1.234146483649461e-9,1.878029112442833e-14,1.6571174278143296e-9,306.1765411703154,0,0,Hadronic
1.2364212187445502e-9,1.8852750382794357e-14,1.660158681703085e-9,306.17896399141165,0,0,Hadronic
1.2387047303605646e-9,1.892548920786628e-14,1.6632116211321225e-9,306.1813961603832,0,0,Hadronic
1.240997052359604e-9,1.8998508678285125e-14,1.6662762908141808e-9,306.1838377132966,0,0,Hadronic
1.2432982187344252e-9,1.9071809876853856e-14,1.6693527356316505e-9,306.1862886863576,0,0,Hadronic
1.2456082636089343e-9,1.914539389055311e-14,1.6724410006371935e-9,306.1887491159115,0,0,Hadronic
1.2479272212387004e-9,1.9219261810557454e-14,1.6755411310543857e-9,306.19121903844393,0,0,Hadronic
1.2502551260114534e-9,1.9293414732251334e-14,1.6786531722783425e-9,306.19369849058126,0,0,Hadronic
1.2525920124476038e-9,1.9367853755245566e-14,1.6817771698763687e-9,306.1961875090913,0,0,Hadronic
1.2549379152007457e-9,1.94425799833934e-14,1.6849131695885895e-9,306.1986861308835,0,0,Hadronic
1.2572928690581888e-9,1.9517594524807453e-14,1.6880612173286207e-9,306.20119439300987,0,0,Hadronic
1.259656908941446e-9,1.9592898491875254e-14,1.6912213591841728e-9,306.2037123326653,0,0,Hadronic
1.2620300699067756e-9,1.966849300127648e-14,1.6943936414177361e-9,306.2062399871882,0,0,Hadronic
1.2644123871456897e-9,1.9744379173999192e-14,1.6975781104672149e-9,306.20877739406114,0,0,Hadronic
1.2668038959854807e-9,1.982055813535658e-14,1.7007748129465847e-9,306.2113245909112,0,0,Hadronic
1.2692046318897357e-9,1.989703101500336e-14,1.7039837956465395e-9,306.2138816155106,0,0,Hadronic
1.2716146304588795e-9,1.9973798946953055e-14,1.7072051055351686e-9,306.21644850577746,0,0,Hadronic
1.2740339274306812e-9,2.0050863069594148e-14,1.71043878975859e-9,306.2190252997761,0,0,Hadronic
1.27646255868081e-9,2.012822452570781e-14,1.7136848956416475e-9,306.22161203571756,0,0,Hadronic
1.278900560223339e-9,2.0205884462483864e-14,1.716943470688539e-9,306.22420875196053,0,0,Hadronic
1.2813479682112999e-9,2.0283844031538576e-14,1.720214562583508e-9,306.22681548701166,0,0,Hadronic
1.2838048189372117e-9,2.0362104388931386e-14,1.7234982191915087e-9,306.22943227952607,0,0,Hadronic
1.286271148833619e-9,2.0440666695182104e-14,1.7267944885588722e-9,306.23205916830807,0,0,Hadronic
1.2887469944736336e-9,2.0519532115288197e-14,1.7301034189139892e-9,306.23469619231173,0,0,Hadronic
1.291232392571471e-9,2.059870181874178e-14,1.7334250586679727e-9,306.2373433906413,0,0,Hadronic
1.2937273799830055e-9,2.06781769795474e-14,1.7367594564153574e-9,306.24000080255206,0,0,Hadronic
1.2962319937063088e-9,2.075795877623914e-14,1.7401066609347671e-9,306.24266846745064,0,0,Hadronic
1.298746270882203e-9,2.0838048391898244e-14,1.7434667211896067e-9,306.2453464248958,0,0,Hadronic
1.3012702487948004e-9,2.091844701417031e-14,1.7468396863287321e-9,306.24803471459876,0,0,Hadronic
1.3038039648720808e-9,2.0999155835283684e-14,1.7502256056871741e-9,306.25073337642414,0,0,Hadronic
1.3063474566864177e-9,2.1080176052066208e-14,1.7536245287867915e-9,306.2534424503902,0,0,Hadronic
1.30890076195515e-9,2.116150886596346e-14,1.7570365053369826e-9,306.25616197666983,0,0,Hadronic
1.3114639185411448e-9,2.1243155483056675e-14,1.7604615852353875e-9,306.25889199559066,0,0,Hadronic
1.3140369644533548e-9,2.132511711408044e-14,1.7638998185685816e-9,306.2616325476361,0,0,Hadronic
1.3166199378473734e-9,2.1407394974440464e-14,1.767351255612767e-9,306.26438367344576,0,0,Hadronic
1.3192128770260175e-9,2.1489990284232107e-14,1.7708159468344952e-9,306.2671454138158,0,0,Hadronic
1.321815820439875e-9,2.157290426825779e-14,1.7742939428913518e-9,306.2699178097001,0,0,Hadronic
1.3244288066879023e-9,2.165613815604608e-14,1.777785294632697e-9,306.2727009022103,0,0,Hadronic
1.3270518745179647e-9,2.1739693181868852e-14,1.7812900531003368e-9,306.27549473261683,0,0,Hadronic
1.3296850628274354e-9,2.1823570584760422e-14,1.7848082695292692e-9,306.2782993423494,0,0,Hadronic
1.3323284106637622e-9,2.1907771608535546e-14,1.7883399953483885e-9,306.2811147729973,0,0,Hadronic
1.3349819572250499e-9,2.1992297501808037e-14,1.7918852821812056e-9,306.2839410663105,0,0,Hadronic
1.3376457418606335e-9,2.2077149518008932e-14,1.7954441818465626e-9,306.2867782642,0,0,Hadronic
1.3403198040716772e-9,2.2162328915405646e-14,1.7990167463593743e-9,306.28962640873846,0,0,Hadronic
1.3430041835117378e-9,2.2247836957119946e-14,1.8026030279313303e-9,306.292485542161,0,0,Hadronic
1.3456989199873848e-9,2.2333674911147572e-14,1.8062030789716603e-9,306.29535570686545,0,0,Hadronic
1.348404053458753e-9,2.2419844050375992e-14,1.8098169520878201e-9,306.2982369454135,0,0,Hadronic
1.3511196240401653e-9,2.250634565260412e-14,1.8134447000862676e-9,306.30112930053093,0,0,Hadronic
1.3538456720007117e-9,2.2593181000560858e-14,1.8170863759731752e-9,306.3040328151083,0,0,Hadronic
1.3565822377648553e-9,2.268035138192431e-14,1.820742032955183e-9,306.30694753220166,0,0,Hadronic
1.3593293619130185e-9,2.276785808934052e-14,1.8244117244401235e-9,306.3098734950334,0,0,Hadronic
1.3620870851822043e-9,2.2855702420443233e-14,1.8280955040377946e-9,306.31281074699234,0,0,Hadronic
1.3648554484665763e-9,2.2943885677872387e-14,1.8317934255606694e-9,306.315759331635,0,0,Hadronic
1.367634492818097e-9,2.3032409169294418e-14,1.8355055430246974e-9,306.3187192926858,0,0,Hadronic
1.370424259447102e-9,2.3121274207420592e-14,1.8392319106500042e-9,306.3216906740378,0,0,Hadronic
1.3732247897229282e-9,2.321048211002696e-14,1.8429725828616725e-9,306.3246735197536,0,0,Hadronic
1.3760361251745404e-9,2.3300034199974383e-14,1.8467276142905192e-9,306.32766787406564,0,0,Hadronic
1.3788583074911156e-9,2.3389931805227085e-14,1.8504970597738105e-9,306.3306737813772,0,0,Hadronic
1.3816913785226912e-9,2.3480176258873347e-14,1.8542809743560718e-9,306.3336912862626,0,0,Hadronic
1.384535380280763e-9,2.3570768899144516e-14,1.858079413289817e-9,306.3367204334684,0,0,Hadronic
1.3873903549389257e-9,2.3661711069435422e-14,1.861892432036345e-9,306.3397612679137,0,0,Hadronic
1.3902563448334874e-9,2.3753004118323994e-14,1.865720086266497e-9,306.34281383469084,0,0,Hadronic
1.3931333924641044e-9,2.3844649399591403e-14,1.869562431861437e-9,306.34587817906635,0,0,Hadronic
1.396021540494397e-9,2.393664827224173e-14,1.873419524913415e-9,306.34895434648115,0,0,Hadronic
1.3989208317526108e-9,2.4029002100523027e-14,1.8772914217265794e-9,306.3520423825517,0,0,Hadronic
1.4018313092322152e-9,2.4121712253946392e-14,1.881178178817715e-9,306.3551423330703,0,0,Hadronic
1.4047530160925747e-9,2.421478010730727e-14,1.8850798529170713e-9,306.35825424400605,0,0,Hadronic
1.4076859956595605e-9,2.430820704070508e-14,1.8889965009691146e-9,306.36137816150534,0,0,Hadronic
1.4106302914262167e-9,2.4401994439564293e-14,1.892928180133349e-9,306.3645141318926,0,0,Hadronic
1.4135859470533908e-9,2.4496143694654615e-14,1.8968749477850918e-9,306.367662201671,0,0,Hadronic
1.4165530063703885e-9,2.4590656202111797e-14,1.900836861516278e-9,306.3708224175232,0,0,Hadronic
1.4195315133756098e-9,2.468553336345789e-14,1.9048139791362453e-9,306.3739948263119,0,0,Hadronic
1.4225215122372304e-9,2.478077658562299e-14,1.9088063586725687e-9,306.3771794750806,0,0,Hadronic
1.4255230472938193e-9,2.48763872809649e-14,1.9128140583718236e-9,306.3803764110543,0,0,Hadronic
1.4285361630550323e-9,2.4972366867291182e-14,1.916837136700433e-9,306.38358568164034,0,0,Hadronic
1.4315609042022351e-9,2.506871676787905e-14,1.9208756523454346e-9,306.38680733442885,0,0,Hadronic
1.4345973155892032e-9,2.516543841149763e-14,1.924929664215344e-9,306.3900414171935,0,0,Hadronic
1.4376454422427628e-9,2.526253323242843e-14,1.928999231440933e-9,306.3932879778925,0,0,Hadronic
1.4407053293634692e-9,2.5360002670486888e-14,1.933084413376071e-9,306.3965470646689,0,0,Hadronic
1.4437770223262615e-9,2.545784817104325e-14,1.937185269598521e-9,306.3998187258515,0,0,Hadronic
1.4468605666811673e-9,2.5556071185045022e-14,1.9413018599108083e-9,306.4031030099558,0,0,Hadronic
1.4499560081539376e-9,2.5654673169037207e-14,1.945434244340994e-9,306.4063999656843,0,0,Hadronic
1.4530633926467604e-9,2.575365558518499e-14,1.9495824831435544e-9,306.4097096419273,0,0,Hadronic
1.456182766238914e-9,2.5853019901294603e-14,1.9537466368001748e-9,306.4130320877639,0,0,Hadronic
1.4593141751874719e-9,2.595276759083574e-14,1.9579267660206185e-9,306.4163673524626,0,0,Hadronic
1.4624576659279759e-9,2.6052900132963025e-14,1.9621229317435477e-9,306.41971548548185,0,0,Hadronic
1.4656132850751284e-9,2.6153419012538055e-14,1.96633519513737e-9,306.42307653647106,0,0,Hadronic
1.4687810794234837e-9,2.6254325720151397e-14,1.970563617601086e-9,306.426450555271,0,0,Hadronic
1.4719610959481419e-9,2.6355621752144722e-14,1.9748082607651328e-9,306.429837591915,0,0,Hadronic
1.4751533818054472e-9,2.6457308610633053e-14,1.9790691864922444e-9,306.43323769662913,0,0,Hadronic
1.478357984333678e-9,2.6559387803526696e-14,1.983346456878286e-9,306.43665091983354,0,0,Hadronic
1.4815749510537667e-9,2.666186084455424e-14,1.9876401342531418e-9,306.4400773121428,0,0,Hadronic
1.4848043296699795e-9,2.676472925328416e-14,1.9919502811815377e-9,306.4435169243667,0,0,Hadronic
1.4880461680706587e-9,2.6867994555148488e-14,1.9962769604639513e-9,306.4469698075111,0,0,Hadronic
1.4913005143288913e-9,2.69716582814641e-14,2.000620235137426e-9,306.45043601277865,0,0,Hadronic
1.4945674167032551e-9,2.7075721969456483e-14,2.0049801684764785e-9,306.4539155915696,0,0,Hadronic
1.4978469236385194e-9,2.718018716228203e-14,2.0093568239939565e-9,306.4574085954826,0,0,Hadronic
1.5011390837663712e-9,2.7285055409051242e-14,2.0137502654419227e-9,306.4609150763151,0,0,Hadronic
1.5044439459061136e-9,2.7390328264850903e-14,2.018160556812501e-9,306.4644350860646,0,0,Hadronic
1.5077615590654285e-9,2.7496007290768408e-14,2.0225877623388103e-9,306.46796867692933,0,0,Hadronic
1.5110919724410636e-9,2.7602094053913647e-14,2.0270319464957986e-9,306.4715159013086,0,0,Hadronic
1.5144352354196033e-9,2.7708590127443522e-14,2.0314931740011787e-9,306.4750768118041,0,0,Hadronic
1.5177913975781544e-9,2.781549709058389e-14,2.035971509816266e-9,306.4786514612206,0,0,Hadronic
1.5211605086851194e-9,2.7922816528654063e-14,2.040467019146915e-9,306.48223990256616,0,0,Hadronic
1.524542618700916e-9,2.8030550033089834e-14,2.0449797674443938e-9,306.48584218905387,0,0,Hadronic
1.5279377777787266e-9,2.813869920146728e-14,2.0495098204062966e-9,306.4894583741018,0,0,Hadronic
1.5313460362652237e-9,2.8247265637525927e-14,2.05405724397742e-9,306.4930885113342,0,0,Hadronic
1.5347674447013532e-9,2.8356250951193654e-14,2.0586221043507214e-9,306.4967326545823,0,0,Hadronic
1.5382020538230393e-9,2.8465656758609153e-14,2.0632044679681627e-9,306.50039085788484,0,0,Hadronic
1.5416499145619738e-9,2.8575484682147123e-14,2.067804401521679e-9,306.5040631754893,0,0,Hadronic
1.5451110780463438e-9,2.868573635044138e-14,2.0724219719540517e-9,306.50774966185236,0,0,Hadronic
1.5485855956016114e-9,2.879641339840974e-14,2.0770572464598583e-9,306.51145037164065,0,0,Hadronic
1.5520735187512637e-9,2.890751746727788e-14,2.081710292486379e-9,306.5151653597319,0,0,Hadronic
1.5555748992175812e-9,2.9019050204603836e-14,2.086381177734526e-9,306.5188946812156,0,0,Hadronic
1.5590897889223896e-9,2.913101326430193e-14,2.091069970159754e-9,306.5226383913936,0,0,Hadronic
1.5626182399878613e-9,2.924340830666837e-14,2.0957767379730315e-9,306.5263965457813,0,0,Hadronic
1.5661603047372615e-9,2.935623699840488e-14,2.1005015496417406e-9,306.5301692001083,0,0,Hadronic
1.569716035695724e-9,2.9469501012643554e-14,2.1052444738906137e-9,306.533956410319,0,0,Hadronic
1.573285485591053e-9,2.958320202897228e-14,2.1100055797027042e-9,306.5377582325738,0,0,Hadronic
1.576868707354472e-9,2.9697341733458726e-14,2.114784936320291e-9,306.5415747232499,0,0,Hadronic
1.5804657541214552e-9,2.981192181867667e-14,2.119582613245882e-9,306.54540593894177,0,0,Hadronic
1.584076679232453e-9,2.992694398372924e-14,2.1243986802430845e-9,306.54925193646244,0,0,Hadronic
1.5877015362337404e-9,3.004240993427587e-14,2.1292332073376374e-9,306.55311277284403,0,0,Hadronic
1.591340378878182e-9,3.015832138255668e-14,2.1340862648183257e-9,306.5569885053387,0,0,Hadronic
1.5949932611260384e-9,3.027468004741816e-14,2.1389579232379572e-9,306.56087919141964,0,0,Hadronic
1.598660237145751e-9,3.039148765433823e-14,2.143848253414302e-9,306.5647848887816,0,0,Hadronic
1.602341361314773e-9,3.050874593545258e-14,2.1487573264311018e-9,306.568705655342,0,0,Hadronic
1.6060366882203417e-9,3.062645662957941e-14,2.153685213638988e-9,306.5726415492417,0,0,Hadronic
1.609746272660331e-9,3.074462148224648e-14,2.158631986656518e-9,306.57659262884613,0,0,Hadronic
1.6134701696440139e-9,3.0863242245715484e-14,2.163597717371086e-9,306.58055895274543,0,0,Hadronic
1.6172084343929185e-9,3.0982320679009244e-14,2.168582477939953e-9,306.5845405797562,0,0,Hadronic
1.620961122341628e-9,3.110185854793723e-14,2.1735863407912053e-9,306.5885375689219,0,0,Hadronic
1.6247282891386102e-9,3.1221857625122006e-14,2.1786093786247588e-9,306.5925499795136,0,0,Hadronic
1.6285099906470287e-9,3.1342319690025e-14,2.183651664413321e-9,306.5965778710312,0,0,Hadronic
1.6323062829455958e-9,3.146324652897374e-14,2.1887132714034247e-9,306.60062130320415,0,0,Hadronic
1.636117222329373e-9,3.158463993518732e-14,2.1937942731163797e-9,306.6046803359924,0,0,Hadronic
1.639942865310647e-9,3.170650170880429e-14,2.1988947433493313e-9,306.60875502958714,0,0,Hadronic
1.6437832686197174e-9,3.182883365690784e-14,2.2040147561761957e-9,306.6128454444119,0,0,Hadronic
1.6476384892057817e-9,3.1951637593553814e-14,2.2091543859487236e-9,306.61695164112325,0,0,Hadronic
1.651508584237756e-9,3.207491533979704e-14,2.2143137072974853e-9,306.6210736806118,0,0,Hadronic
1.655393611105133e-9,3.219866872371854e-14,2.2194927951328922e-9,306.6252116240031,0,0,Hadronic
1.6592936274188226e-9,3.2322899580452364e-14,2.224691724646205e-9,306.62936553265865,0,0,Hadronic
1.6632086910120154e-9,3.2447609752213064e-14,2.229910571310565e-9,306.6335354681765,0,0,Hadronic
1.6671388599410313e-9,3.2572801088322723e-14,2.235149410882007e-9,306.6377214923925,0,0,Hadronic
1.6710841924862074e-9,3.2698475445239285e-14,2.240408319400525e-9,306.64192366738104,0,0,Hadronic
1.6750447471527162e-9,3.2824634686582575e-14,2.2456873731910407e-9,306.64614205545604,0,0,Hadronic
1.6790205826714734e-9,3.295128068316321e-14,2.2509866488644945e-9,306.6503767191718,0,0,Hadronic
1.6830117579999901e-9,3.3078415313009775e-14,2.2563062233188547e-9,306.6546277213239,0,0,Hadronic
1.6870183323232542e-9,3.32060404613969e-14,2.261646173740174e-9,306.6588951249504,0,0,Hadronic
1.6910403650545938e-9,3.333415802087272e-14,2.2670065776036152e-9,306.6631789933324,0,0,Hadronic
1.695077915836581e-9,3.34627698912877e-14,2.272387512674528e-9,306.6674793899952,0,0,Hadronic
1.6991310445418994e-9,3.3591877979822284e-14,2.277789057009482e-9,306.6717963787093,0,0,Hadronic
1.7031998112742379e-9,3.372148420101531e-14,2.28321128895733e-9,306.6761300234911,0,0,Hadronic
1.7072842763691848e-9,3.3851590476792554e-14,2.2886542871602714e-9,306.68048038860405,0,0,Hadronic
1.7113845003951036e-9,3.3982198736494576e-14,2.29411813055489e-9,306.6848475385596,0,0,Hadronic
1.7155005441540723e-9,3.411331091690667e-14,2.2996028983732797e-9,306.68923153811795,0,0,Hadronic
1.7196324686827341e-9,3.424492896228595e-14,2.305108670144041e-9,306.69363245228936,0,0,Hadronic
1.7237803352532448e-9,3.4377054824391536e-14,2.3106355256934148e-9,306.69805034633475,0,0,Hadronic
1.7279442053741497e-9,3.4509690462512495e-14,2.316183545146321e-9,306.70248528576695,0,0,Hadronic
1.7321241407913216e-9,3.464283784349769e-14,2.321752808927468e-9,306.7069373363514,0,0,Hadronic
1.7363202034888608e-9,3.477649894178447e-14,2.3273433977624245e-9,306.71140656410756,0,0,Hadronic
1.740532455690023e-9,3.4910675739428235e-14,2.332955392678711e-9,306.7158930353093,0,0,Hadronic
1.7447609598581203e-9,3.5045370226131125e-14,2.3385888750068734e-9,306.72039681648636,0,0,Hadronic
1.7490057786974947e-9,3.518058439927298e-14,2.344243926381632e-9,306.7249179744251,0,0,Hadronic
1.7532669751543911e-9,3.53163202639393e-14,2.349920628742915e-9,306.7294565761697,0,0,Hadronic
1.7575446124179275e-9,3.545257983295195e-14,2.355619064337003e-9,306.73401268902285,0,0,Hadronic
1.761838753921018e-9,3.55893651268987e-14,2.361339315717622e-9,306.7385863805469,0,0,Hadronic
1.7661494633413231e-9,3.572667817416349e-14,2.367081465747067e-9,306.74317771856505,0,0,Hadronic
1.770476804602188e-9,3.586452101095619e-14,2.372845597597304e-9,306.74778677116205,0,0,Hadronic
1.7748208418735907e-9,3.6002895681343014e-14,2.3786317947510984e-9,306.75241360668537,0,0,Hadronic
1.7791816395730808e-9,3.614180423727622e-14,2.384440141003106e-9,306.75705829374607,0,0,Hadronic
1.7835592623667753e-9,3.6281248738625915e-14,2.390270720461067e-9,306.7617209012202,0,0,Hadronic
1.7879537751702598e-9,3.642123125320882e-14,2.396123617546848e-9,306.76640149824925,0,0,Hadronic
1.7923652431496033e-9,3.65617538568205e-14,2.4019989169976507e-9,306.7711001542417,0,0,Hadronic
1.7967937317222858e-9,3.670281863326493e-14,2.407896703867095e-9,306.77581693887373,0,0,Hadronic
1.8012393065581965e-9,3.684442767438636e-14,2.4138170635263975e-9,306.7805519220903,0,0,Hadronic
1.8057020335805936e-9,3.6986583080099774e-14,2.4197600816654987e-9,306.7853051741063,0,0,Hadronic
1.8101819789670853e-9,3.712928695842232e-14,2.4257258442942144e-9,306.79007676540755,0,0,Hadronic
1.8146792091505988e-9,3.7272541425503884e-14,2.4317144377433735e-9,306.79486676675185,0,0,Hadronic
1.8191937908204008e-9,3.7416348605659945e-14,2.4377259486660178e-9,306.7996752491698,0,0,Hadronic
1.823725790923037e-9,3.756071063140121e-14,2.443760464038499e-9,306.8045022839664,0,0,Hadronic
1.828275276663361e-9,3.770562964346659e-14,2.4498180711616912e-9,306.80934794272133,0,0,Hadronic
1.8328423155055328e-9,3.785110779085488e-14,2.4558988576621593e-9,306.8142122972908,0,0,Hadronic
1.8374269751739834e-9,3.7997147230855516e-14,2.4620029114932818e-9,306.81909541980815,0,0,Hadronic
1.8420293236544603e-9,3.814375012908196e-14,2.4681303209364834e-9,306.82399738268504,0,0,Hadronic
1.8466494291950041e-9,3.8290918659502654e-14,2.4742811746023716e-9,306.82891825861236,0,0,Hadronic
1.8512873603069847e-9,3.843865500447416e-14,2.480455561431951e-9,306.8338581205617,0,0,Hadronic
1.8559431857661075e-9,3.858696135477317e-14,2.4866535706978007e-9,306.83881704178606,0,0,Hadronic
1.8606169746134227e-9,3.8735839909628674e-14,2.492875292005244e-9,306.843795095821,0,0,Hadronic
1.865308796156357e-9,3.888529287675473e-14,2.499120815293561e-9,306.84879235648606,0,0,Hadronic
1.8700187199697668e-9,3.903532247238413e-14,2.505390230837221e-9,306.8538088978853,0,0,Hadronic
1.8747468158969177e-9,3.918593092129955e-14,2.5116836292470092e-9,306.85884479440887,0,0,Hadronic
1.8794931540505697e-9,3.9337120456868125e-14,2.518001101471307e-9,306.86390012073383,0,0,Hadronic
1.8842578048139786e-9,3.9488893321073344e-14,2.5243427387972465e-9,306.8689749518255,0,0,Hadronic
1.889040838841971e-9,3.9641251764549276e-14,2.5307086328519688e-9,306.8740693629383,0,0,Hadronic
1.8938423270619727e-9,3.979419804661338e-14,2.537098875603818e-9,306.8791834296171,0,0,Hadronic
1.898662340675072e-9,3.99477344353003e-14,2.5435135593635778e-9,306.8843172276981,0,0,Hadronic
