# EoS format: energy density (fm^-4), pressure (fm^-4), number density (fm^-3), chemical potential (MeV), nan, cs2 (speed of sound squared), phase
epsilon,p,n,mu,col4,cs2,phase
2.7537571952362425,0.6280828512843675,3.2186991054454537,431.9411316741914,0,0,Hadronic
2.754232677277135,0.6283477409592297,3.2191504139974265,431.975125478917,0,0,Hadronic
2.754708159318027,0.628612630634092,3.2196016515245325,432.0091192836426,0,0,Hadronic
2.75518364135892,0.628877520308954,3.2200528180435386,432.04311308836816,0,0,Hadronic
2.7556591233998127,0.6291424099838163,3.2205039135712057,432.07710689309374,0,0,Hadronic
2.756134605440705,0.6294072996586785,3.2209549381242852,432.1111006978193,0,0,Hadronic
2.7566100874815973,0.6296721893335407,3.2214058917195274,432.1450945025449,0,0,Hadronic
2.75708556952249,0.6299370790084029,3.221856774373677,432.17908830727055,0,0,Hadronic
2.7575610515633824,0.6302019686832651,3.222307586103472,432.2130821119961,0,0,Hadronic
2.7580365336042747,0.6304668583581272,3.2227583269256463,432.2470759167217,0,0,Hadronic
2.7585120156451675,0.6307317480329895,3.2232089968569286,432.28106972144724,0,0,Hadronic
2.7589874976860607,0.6309966377078517,3.2236595959140404,432.3150635261729,0,0,Hadronic
2.7594629797269525,0.6312615273827139,3.2241101241136985,432.3490573308984,0,0,Hadronic
2.759938461767845,0.6315264170575761,3.224560581472618,432.38305113562404,0,0,Hadronic
2.7604139438087376,0.6317913067324382,3.225010968007505,432.4170449403496,0,0,Hadronic
2.7608894258496295,0.6320561964073005,3.2254612837350596,432.4510387450752,0,0,Hadronic
2.761364907890522,0.6323210860821628,3.2259115286719813,432.4850325498008,0,0,Hadronic
2.761840389931415,0.6325859757570249,3.226361702834959,432.5190263545264,0,0,Hadronic
2.7623158719723073,0.6328508654318871,3.22681180624068,432.55302015925196,0,0,Hadronic
2.7627913540131996,0.6331157551067493,3.2272618389058247,432.58701396397754,0,0,Hadronic
2.763266836054092,0.6333806447816114,3.227711800847069,432.6210077687031,0,0,Hadronic
2.763742318094985,0.6336455344564738,3.2281616920810845,432.6550015734287,0,0,Hadronic
2.7642178001358775,0.6339104241313358,3.2286115126245343,432.6889953781543,0,0,Hadronic
2.76469328217677,0.6341753138061981,3.229061262494078,432.72298918287987,0,0,Hadronic
2.765168764217662,0.6344402034810602,3.229510941706373,432.75698298760545,0,0,Hadronic
2.7656442462585544,0.6347050931559224,3.229960550278066,432.79097679233104,0,0,Hadronic
2.766119728299447,0.6349699828307848,3.2304100882258027,432.8249705970567,0,0,Hadronic
2.76659521034034,0.6352348725056468,3.230859555566222,432.8589644017822,0,0,Hadronic
2.7670706923812323,0.635499762180509,3.2313089523159575,432.8929582065078,0,0,Hadronic
2.7675461744221246,0.6357646518553712,3.2317582784916365,432.92695201123337,0,0,Hadronic
2.768021656463017,0.6360295415302335,3.2322075341098837,432.960945815959,0,0,Hadronic
2.7684971385039097,0.6362944312050955,3.2326567191873177,432.99493962068453,0,0,Hadronic
2.768972620544802,0.6365593208799578,3.2331058337405496,433.0289334254102,0,0,Hadronic
2.7694481025856947,0.6368242105548201,3.2335548777861884,433.06292723013576,0,0,Hadronic
2.769920850966073,0.6370891002296823,3.2340026797495076,433.0967304330926,0,0,Hadronic
2.770387132737777,0.6373539899045444,3.2344476410376313,433.13008275817185,0,0,Hadronic
2.7708534145094816,0.6376188795794067,3.2348925338043037,433.16343508325116,0,0,Hadronic
2.7713196962811866,0.6378837692542688,3.2353373580653524,433.1967874083304,0,0,Hadronic
2.7717859780528915,0.638148658929131,3.235782113836598,433.2301397334097,0,0,Hadronic
2.772252259824596,0.6384135486039934,3.236226801133858,433.26349205848896,0,0,Hadronic
2.7727185415963005,0.6386784382788554,3.2366714199729447,433.2968443835682,0,0,Hadronic
2.773184823368005,0.6389433279537176,3.237115970369664,433.3301967086475,0,0,Hadronic
2.77365110513971,0.6392082176285798,3.23756045233982,433.36354903372677,0,0,Hadronic
2.774117386911414,0.6394731073034419,3.2380048658992084,433.3969013588061,0,0,Hadronic
2.774583668683119,0.6397379969783042,3.2384492110636245,433.4302536838853,0,0,Hadronic
2.7750499504548234,0.6400028866531664,3.2388934878488524,433.46360600896463,0,0,Hadronic
2.7755162322265274,0.6402677763280286,3.239337696270676,433.4969583340439,0,0,Hadronic
2.7759825139982324,0.6405326660028908,3.239781836344876,433.5303106591232,0,0,Hadronic
2.776448795769937,0.6407975556777529,3.240225908087223,433.56366298420244,0,0,Hadronic
2.776915077541642,0.6410624453526153,3.2406699115134856,433.5970153092817,0,0,Hadronic
2.777381359313346,0.6413273350274774,3.2411138466394265,433.630367634361,0,0,Hadronic
2.7778476410850512,0.6415922247023396,3.2415577134808067,433.66371995944024,0,0,Hadronic
2.7783139228567557,0.6418571143772017,3.2420015120533776,433.69707228451955,0,0,Hadronic
2.77878020462846,0.642122004052064,3.2424452423728893,433.7304246095988,0,0,Hadronic
2.779246486400165,0.6423868937269263,3.2428889044550853,433.7637769346781,0,0,Hadronic
2.7797127681718696,0.6426517834017884,3.243332498315704,433.79712925975736,0,0,Hadronic
2.780179049943574,0.6429166730766506,3.2437760239704816,433.83048158483666,0,0,Hadronic
2.7806453317152786,0.6431815627515127,3.244219481435147,433.8638339099159,0,0,Hadronic
2.7811116134869835,0.643446452426375,3.2446628707254233,433.89718623499516,0,0,Hadronic
2.781577895258688,0.6437113421012371,3.2451061918570328,433.9305385600744,0,0,Hadronic
2.7820441770303925,0.6439762317760994,3.245549444845689,433.9638908851537,0,0,Hadronic
2.7825104588020966,0.6442411214509616,3.2459926297071027,433.9972432102329,0,0,Hadronic
2.782976740573801,0.6445060111258237,3.2464357464569784,434.0305955353122,0,0,Hadronic
2.783443022345506,0.644770900800686,3.2468787951110176,434.06394786039147,0,0,Hadronic
2.7839093041172105,0.6450357904755482,3.2473217756849153,434.0973001854708,0,0,Hadronic
2.784375585888915,0.6453006801504103,3.2477646881943634,434.13065251055,0,0,Hadronic
2.7848418676606204,0.6455655698252725,3.248207532655048,434.1640048356293,0,0,Hadronic
2.785308149432325,0.6458304595001348,3.2486503090826484,434.1973571607086,0,0,Hadronic
2.7857744312040293,0.646095349174997,3.2490930174928425,434.2307094857879,0,0,Hadronic
2.786240712975734,0.6463602388498593,3.2495356579013013,434.26406181086713,0,0,Hadronic
2.7867069947474388,0.6466251285247213,3.249978230323692,434.2974141359464,0,0,Hadronic
2.787173276519143,0.6468900181995835,3.250420734775676,434.3307664610257,0,0,Hadronic
2.7876395582908478,0.6471549078744457,3.2508631712729135,434.36411878610494,0,0,Hadronic
2.788105840062552,0.647419797549308,3.2513055398310517,434.39747111118425,0,0,Hadronic
2.788572121834257,0.6476846872241702,3.2517478404657423,434.4308234362635,0,0,Hadronic
2.7890384036059612,0.6479495768990323,3.2521900731926263,434.4641757613428,0,0,Hadronic
2.7895046853776657,0.6482144665738945,3.2526322380273407,434.49752808642205,0,0,Hadronic
2.78997096714937,0.6484793562487567,3.253074334985521,434.53088041150136,0,0,Hadronic
2.7904372489210747,0.6487442459236189,3.2535163640827953,434.5642327365806,0,0,Hadronic
2.79090353069278,0.6490091355984813,3.2539583253347852,434.59758506165986,0,0,Hadronic
2.7913698124644846,0.6492740252733433,3.2544002187571106,434.63093738673916,0,0,Hadronic
2.791836094236189,0.6495389149482055,3.254842044365386,434.6642897118184,0,0,Hadronic
2.792302376007894,0.6498038046230677,3.255283802175218,434.6976420368977,0,0,Hadronic
2.7927686577795985,0.65006869429793,3.2557254922022154,434.73099436197697,0,0,Hadronic
2.793234939551303,0.6503335839727922,3.256167114461974,434.7643466870563,0,0,Hadronic
2.7937012213230075,0.6505984736476543,3.2566086689700895,434.7976990121355,0,0,Hadronic
2.7941675030947124,0.6508633633225166,3.2570501557421534,434.8310513372148,0,0,Hadronic
2.794633784866417,0.6511282529973788,3.25749157479375,434.8644036622941,0,0,Hadronic
2.795100066638121,0.6513931426722409,3.2579329261404584,434.89775598737333,0,0,Hadronic
2.795566348409826,0.6516580323471031,3.2583742097978567,434.93110831245264,0,0,Hadronic
2.79603263018153,0.6519229220219653,3.258815425781513,434.9644606375319,0,0,Hadronic
2.796498911953235,0.6521878116968275,3.259256574106996,434.9978129626112,0,0,Hadronic
2.7969651937249393,0.6524527013716899,3.2596976547898664,435.03116528769044,0,0,Hadronic
2.797431475496644,0.6527175910465518,3.2601386678456814,435.06451761276963,0,0,Hadronic
2.797897757268349,0.6529824807214142,3.2605796132899907,435.097869937849,0,0,Hadronic
2.7983640390400537,0.6532473703962763,3.2610204911383422,435.13122226292825,0,0,Hadronic
2.798830320811758,0.6535122600711386,3.26146130140628,435.1645745880075,0,0,Hadronic
2.7992966025834627,0.6537771497460008,3.2619020441093385,435.19792691308675,0,0,Hadronic
2.7997628843551676,0.6540420394208629,3.262342719263052,435.23127923816605,0,0,Hadronic
2.8002291661268717,0.654306929095725,3.262783326882949,435.2646315632453,0,0,Hadronic
2.8006954478985766,0.6545718187705873,3.2632238669845526,435.29798388832455,0,0,Hadronic
2.801161729670281,0.6548367084454495,3.263664339583381,435.33133621340386,0,0,Hadronic
2.801628011441985,0.6551015981203117,3.2641047446949463,435.3646885384831,0,0,Hadronic
2.8020942932136896,0.6553664877951739,3.26454508233476,435.3980408635624,0,0,Hadronic
2.8025605749853946,0.6556313774700361,3.264985352518326,435.43139318864166,0,0,Hadronic
2.8030268567570995,0.6558962671448983,3.2654255552611438,435.46474551372097,0,0,Hadronic
2.8034931385288036,0.6561611568197604,3.265865690578705,435.4980978388002,0,0,Hadronic
2.803959420300508,0.6564260464946228,3.2663057584865025,435.53145016387947,0,0,Hadronic
2.8044257020722134,0.6566909361694848,3.2667457590000226,435.5648024889588,0,0,Hadronic
2.804891983843918,0.656955825844347,3.267185692134743,435.598154814038,0,0,Hadronic
2.805358265615623,0.6572207155192094,3.267625557906141,435.63150713911733,0,0,Hadronic
2.8058245473873273,0.6574856051940715,3.2680653563296866,435.6648594641966,0,0,Hadronic
2.806290829159032,0.6577504948689337,3.2685050874208463,435.6982117892759,0,0,Hadronic
2.8067571109307363,0.6580153845437959,3.2689447511950833,435.73156411435514,0,0,Hadronic
2.8072233927024413,0.6582802742186581,3.2693843476678524,435.76491643943444,0,0,Hadronic
2.8076896744741457,0.6585451638935202,3.269823876854606,435.7982687645137,0,0,Hadronic
2.8081559562458502,0.6588100535683824,3.270263338770792,435.83162108959294,0,0,Hadronic
2.8086222380175543,0.6590749432432447,3.2707027334318517,435.86497341467225,0,0,Hadronic
2.809088519789259,0.6593398329181068,3.271142060853226,435.8983257397515,0,0,Hadronic
2.8095548015609633,0.659604722592969,3.2715813210503444,435.9316780648308,0,0,Hadronic
2.8100210833326686,0.6598696122678314,3.272020514038639,435.96503038991005,0,0,Hadronic
2.8104873651043727,0.6601345019426934,3.272459639833529,435.99838271498936,0,0,Hadronic
2.8109536468760776,0.6603993916175557,3.2728986984504376,436.0317350400686,0,0,Hadronic
2.8114199286477826,0.6606642812924179,3.2733376899047775,436.0650873651479,0,0,Hadronic
2.811886210419487,0.6609291709672801,3.2737766142119566,436.09843969022717,0,0,Hadronic
2.8123524921911915,0.6611940606421423,3.2742154713873832,436.1317920153064,0,0,Hadronic
2.812818773962896,0.6614589503170045,3.2746542614464547,436.1651443403857,0,0,Hadronic
2.813285055734601,0.6617238399918667,3.275092984404567,436.1984966654649,0,0,Hadronic
2.8137513375063055,0.6619887296667288,3.2755316402771113,436.2318489905443,0,0,Hadronic
2.81421761927801,0.662253619341591,3.2759702290794745,436.2652013156235,0,0,Hadronic
2.8146839010497144,0.6625185090164533,3.276408750827035,436.2985536407027,0,0,Hadronic
2.8151501828214185,0.6627833986913154,3.2768472055351725,436.331905965782,0,0,Hadronic
2.815616464593124,0.6630482883661777,3.277285593219257,436.36525829086133,0,0,Hadronic
2.8160827463648284,0.66331317804104,3.277723913894657,436.39861061594064,0,0,Hadronic
2.8165490281365324,0.663578067715902,3.2781621675767334,436.43196294101983,0,0,Hadronic
2.817015309908238,0.6638429573907643,3.278600354280846,436.4653152660992,0,0,Hadronic
2.8174815916799423,0.6641078470656263,3.2790384740223466,436.4986675911784,0,0,Hadronic
2.8179478734516468,0.6643727367404887,3.2794765268165835,436.53201991625764,0,0,Hadronic
2.8184141552233513,0.6646376264153508,3.2799145126789013,436.56537224133695,0,0,Hadronic
2.818880436995056,0.664902516090213,3.2803524316246375,436.5987245664162,0,0,Hadronic
2.8193467187667607,0.6651674057650753,3.280790283669129,436.6320768914955,0,0,Hadronic
2.819813000538465,0.6654322954399374,3.281228068827703,436.66542921657475,0,0,Hadronic
2.8202792823101697,0.6656971851147998,3.2816657871156854,436.69878154165406,0,0,Hadronic
2.8207455640818737,0.6659620747896619,3.2821034385483965,436.7321338667333,0,0,Hadronic
2.821211845853579,0.666226964464524,3.2825410231411527,436.7654861918126,0,0,Hadronic
2.821678127625283,0.6664918541393862,3.2829785409092636,436.79883851689186,0,0,Hadronic
2.8221444093969876,0.6667567438142483,3.2834159918680355,436.8321908419711,0,0,Hadronic
2.822610691168693,0.6670216334891107,3.2838533760327726,436.8655431670504,0,0,Hadronic
2.8230769729403975,0.6672865231639729,3.2842906934187686,436.89889549212967,0,0,Hadronic
2.8235432547121015,0.6675514128388349,3.2847279440413164,436.932247817209,0,0,Hadronic
2.8240095364838065,0.6678163025136973,3.2851651279157053,436.9656001422882,0,0,Hadronic
2.8244758182555114,0.6680811921885594,3.285602245057216,436.99895246736753,0,0,Hadronic
2.824942100027216,0.6683460818634216,3.2860392954811286,437.0323047924468,0,0,Hadronic
2.8254083817989204,0.6686109715382839,3.2864762792027165,437.06565711752603,0,0,Hadronic
2.825874663570625,0.668875861213146,3.286913196237247,437.09900944260534,0,0,Hadronic
2.82634094534233,0.6691407508880082,3.2873500465999856,437.1323617676846,0,0,Hadronic
2.8268072271140343,0.6694056405628703,3.287786830306192,437.1657140927639,0,0,Hadronic
2.827273508885739,0.6696705302377327,3.2882235473711203,437.19906641784314,0,0,Hadronic
2.827739790657443,0.6699354199125948,3.288660197810022,437.23241874292245,0,0,Hadronic
2.8282060724291482,0.6702003095874569,3.289096781638142,437.2657710680017,0,0,Hadronic
2.8286723542008527,0.6704651992623193,3.289533298870721,437.299123393081,0,0,Hadronic
2.829138635972557,0.6707300889371814,3.2899697495229967,437.33247571816025,0,0,Hadronic
2.8296049177442613,0.6709949786120435,3.2904061336101993,437.36582804323945,0,0,Hadronic
2.8300711995159666,0.6712598682869059,3.2908424511475562,437.3991803683188,0,0,Hadronic
2.8305374812876707,0.6715247579617679,3.2912787021502896,437.432532693398,0,0,Hadronic
2.8310037630593756,0.6717896476366302,3.2917148866336183,437.46588501847737,0,0,Hadronic
2.83147004483108,0.6720545373114923,3.292151004612756,437.49923734355656,0,0,Hadronic
2.831936326602785,0.6723194269863546,3.2925870561029087,437.5325896686358,0,0,Hadronic
2.8324026083744895,0.6725843166612168,3.2930230411192816,437.5659419937151,0,0,Hadronic
2.832868890146194,0.6728492063360789,3.2934589596770736,437.59929431879436,0,0,Hadronic
2.8333351719178985,0.6731140960109413,3.2938948117914792,437.6326466438737,0,0,Hadronic
2.8338014536896035,0.6733789856858033,3.2943305974776895,437.6659989689529,0,0,Hadronic
2.8342677354613075,0.6736438753606655,3.2947663167508883,437.6993512940322,0,0,Hadronic
2.834734017233012,0.6739087650355277,3.2952019696262576,437.7327036191115,0,0,Hadronic
2.8352002990047165,0.6741736547103899,3.295637556118973,437.7660559441907,0,0,Hadronic
2.835666336444863,0.6744385443852522,3.2960729849982022,437.79938991461717,0,0,Hadronic
2.83612430794102,0.6747034340601145,3.29650533616365,437.83211795594093,0,0,Hadronic
2.836582279437177,0.6749683237349765,3.2969376226972504,437.8648459972645,0,0,Hadronic
2.8370402509333346,0.6752332134098388,3.297369844613497,437.8975740385883,0,0,Hadronic
2.837498222429492,0.6754981030847009,3.297802001926875,437.930302079912,0,0,Hadronic
2.8379561939256486,0.6757629927595632,3.2982340946518667,437.9630301212357,0,0,Hadronic
2.838414165421806,0.6760278824344254,3.2986661228029526,437.9957581625594,0,0,Hadronic
2.838872136917963,0.6762927721092875,3.299098086394607,438.0284862038831,0,0,Hadronic
2.8393301084141203,0.6765576617841497,3.299529985441299,438.06121424520677,0,0,Hadronic
2.8397880799102775,0.6768225514590119,3.299961819957495,438.09394228653053,0,0,Hadronic
2.840246051406435,0.6770874411338742,3.3003935899576535,438.12667032785424,0,0,Hadronic
2.8407040229025915,0.6773523308087362,3.3008252954562343,438.15939836917795,0,0,Hadronic
2.8411619943987487,0.6776172204835985,3.301256936467689,438.19212641050166,0,0,Hadronic
2.8416199658949064,0.6778821101584608,3.301688513006468,438.22485445182537,0,0,Hadronic
2.842077937391063,0.6781469998333229,3.3021200250870115,438.257582493149,0,0,Hadronic
2.84253590888722,0.6784118895081852,3.302551472723762,438.2903105344728,0,0,Hadronic
2.8429938803833776,0.6786767791830474,3.3029828559311545,438.3230385757965,0,0,Hadronic
2.8434518518795344,0.6789416688579094,3.303414174723618,438.3557666171202,0,0,Hadronic
2.843909823375691,0.6792065585327718,3.3038454291155817,438.3884946584439,0,0,Hadronic
2.844367794871849,0.6794714482076339,3.3042766191214685,438.4212226997676,0,0,Hadronic
2.8448257663680065,0.6797363378824961,3.3047077447556945,438.45395074109126,0,0,Hadronic
2.8452837378641633,0.6800012275573583,3.3051388060326743,438.48667878241497,0,0,Hadronic
2.84574170936032,0.6802661172322205,3.3055698029668172,438.51940682373873,0,0,Hadronic
2.846199680856478,0.6805310069070828,3.3060007355725283,438.55213486506244,0,0,Hadronic
2.8466576523526346,0.6807958965819448,3.3064316038642088,438.58486290638615,0,0,Hadronic
2.8471156238487922,0.6810607862568072,3.3068624078562565,438.61759094770986,0,0,Hadronic
2.847573595344949,0.6813256759316693,3.307293147563061,438.6503189890335,0,0,Hadronic
2.848031566841106,0.6815905656065314,3.307723822999013,438.6830470303572,0,0,Hadronic
2.848489538337264,0.6818554552813938,3.3081544341784968,438.715775071681,0,0,Hadronic
2.8489475098334207,0.682120344956256,3.3085849811158883,438.7485031130047,0,0,Hadronic
2.849405481329578,0.6823852346311181,3.3090154638255647,438.7812311543284,0,0,Hadronic
2.849863452825735,0.6826501243059803,3.3094458823218966,438.8139591956521,0,0,Hadronic
2.850321424321892,0.6829150139808425,3.309876236619252,438.8466872369758,0,0,Hadronic
2.850779395818049,0.6831799036557047,3.3103065267319915,438.87941527829946,0,0,Hadronic
2.8512373673142064,0.6834447933305668,3.310736752674474,438.9121433196232,0,0,Hadronic
2.851695338810363,0.6837096830054291,3.3111669144610523,438.94487136094693,0,0,Hadronic
2.852153310306521,0.6839745726802913,3.311597012106077,438.97759940227064,0,0,Hadronic
3.0154998399882333,0.6842394623551534,3.4645684476826197,439.0094367427333,0,0,2SC
3.0160365489758947,0.6845043520300158,3.4650654746094487,439.04156919153723,0,0,2SC
3.0165732579635547,0.6847692417048779,3.4655624287890716,439.073701640341,0,0,2SC
3.0171099669512156,0.6850341313797401,3.4660593102374597,439.10583408914493,0,0,2SC
3.017646675938876,0.6852990210546022,3.4665561189705776,439.1379665379488,0,0,2SC
3.0181833849265365,0.6855639107294645,3.4670528550043893,439.1700989867527,0,0,2SC
3.0187200939141974,0.6858288004043267,3.4675495183548475,439.2022314355566,0,0,2SC
3.019256802901858,0.6860936900791889,3.468046109037906,439.2343638843604,0,0,2SC
3.0197935118895187,0.6863585797540511,3.4685426270695117,439.2664963331643,0,0,2SC
3.020330220877179,0.6866234694289133,3.469039072465605,439.29862878196815,0,0,2SC
3.0208669298648396,0.6868883591037754,3.469535445242126,439.33076123077205,0,0,2SC
3.0214036388525005,0.6871532487786376,3.4700317454150054,439.36289367957596,0,0,2SC
3.0219403478401605,0.6874181384534999,3.4705279730001726,439.3950261283798,0,0,2SC
3.0224770568278214,0.687683028128362,3.4710241280135508,439.42715857718366,0,0,2SC
3.0230137658154828,0.6879479178032244,3.47152021047106,439.4592910259875,0,0,2SC
3.0235504748031428,0.6882128074780864,3.4720162203886136,439.4914234747914,0,0,2SC
3.0240871837908037,0.6884776971529487,3.47251215778212,439.5235559235953,0,0,2SC
3.024623892778464,0.6887425868278108,3.473008022667486,439.5556883723992,0,0,2SC
3.0251606017661246,0.6890074765026729,3.4735038150606115,439.58782082120297,0,0,2SC
3.0256973107537855,0.6892723661775353,3.4739995349773927,439.6199532700069,0,0,2SC
3.026234019741446,0.6895372558523974,3.4744951824337185,439.6520857188108,0,0,2SC
3.0267707287291064,0.6898021455272597,3.474990757445477,439.68421816761463,0,0,2SC
3.0273074377167672,0.6900670352021219,3.475486260028551,439.71635061641854,0,0,2SC
3.0278441467044273,0.6903319248769839,3.475981690198816,439.74848306522233,0,0,2SC
3.0283808556920886,0.6905968145518462,3.4764770479721445,439.78061551402624,0,0,2SC
3.0289175646797495,0.6908617042267085,3.4769723333644045,439.81274796283014,0,0,2SC
3.029454273667409,0.6911265939015706,3.477467546391459,439.844880411634,0,0,2SC
3.029990982655071,0.6913914835764328,3.477962687069168,439.8770128604379,0,0,2SC
3.0305276916427304,0.6916563732512949,3.4784577554133826,439.9091453092417,0,0,2SC
3.0310644006303917,0.6919212629261573,3.4789527514399556,439.9412777580456,0,0,2SC
3.031601109618052,0.6921861526010193,3.4794476751647285,439.97341020684945,0,0,2SC
3.0321377821857403,0.6924510422758817,3.479942887301119,440.0054927464047,0,0,2SC
3.032674280035819,0.6927159319507438,3.480439757746623,440.0373358562203,0,0,2SC
3.033210777885898,0.692980821625606,3.480936556285705,440.06917896603596,0,0,2SC
3.033747275735977,0.6932457113004682,3.481433282933973,440.1010220758516,0,0,2SC
3.0342837735860555,0.6935106009753305,3.48192993770703,440.13286518566724,0,0,2SC
3.034820271436135,0.6937754906501926,3.4824265206204754,440.1647082954829,0,0,2SC
3.0353567692862136,0.6940403803250548,3.482923031689903,440.1965514052985,0,0,2SC
3.035893267136293,0.694305269999917,3.483419470930905,440.2283945151142,0,0,2SC
3.036429764986371,0.6945701596747792,3.4839158383590654,440.2602376249298,0,0,2SC
3.0369662628364504,0.6948350493496414,3.484412133989966,440.29208073474547,0,0,2SC
3.0375027606865292,0.6950999390245035,3.4849083578391817,440.32392384456114,0,0,2SC
3.0380392585366085,0.6953648286993659,3.485404509922288,440.35576695437675,0,0,2SC
3.038575756386687,0.6956297183742279,3.4859005902548486,440.3876100641924,0,0,2SC
3.039112254236766,0.6958946080490902,3.4863965988524295,440.41945317400814,0,0,2SC
3.039648752086845,0.6961594977239522,3.486892535730588,440.4512962838237,0,0,2SC
3.040185249936924,0.6964243873988146,3.4873884009048783,440.4831393936394,0,0,2SC
3.040721747787003,0.6966892770736768,3.4878841943908503,440.514982503455,0,0,2SC
3.0412582456370822,0.696954166748539,3.4883799162040487,440.5468256132707,0,0,2SC
3.0417947434871606,0.6972190564234012,3.488875566360014,440.5786687230863,0,0,2SC
3.04233124133724,0.6974839460982634,3.489371144874282,440.610511832902,0,0,2SC
3.0428677391873187,0.6977488357731257,3.4898666517623846,440.64235494271765,0,0,2SC
3.0434042370373975,0.6980137254479878,3.4903620870398506,440.6741980525333,0,0,2SC
3.0439407348874763,0.6982786151228499,3.490857450722201,440.70604116234887,0,0,2SC
3.0444772327375555,0.6985435047977121,3.491352742824954,440.7378842721646,0,0,2SC
3.0450137305876344,0.6988083944725744,3.491847963363622,440.7697273819802,0,0,2SC
3.0455502284377136,0.6990732841474366,3.4923431123537165,440.80157049179587,0,0,2SC
3.046086726287792,0.6993381738222988,3.492838189810741,440.83341360161154,0,0,2SC
3.0466232241378712,0.6996030634971608,3.4933331957501963,440.86525671142715,0,0,2SC
3.04715972198795,0.6998679531720232,3.4938281301875778,440.8970998212428,0,0,2SC
3.047696219838029,0.7001328428468853,3.494322993138376,440.9289429310585,0,0,2SC
3.048232717688108,0.7003977325217475,3.4948177846180797,440.9607860408741,0,0,2SC
3.0487692155381874,0.7006626221966098,3.4953125046421696,440.99262915068977,0,0,2SC
3.0493057133882657,0.700927511871472,3.495807153226123,441.0244722605054,0,0,2SC
3.0498422112383445,0.7011924015463341,3.4963017303854134,441.05631537032104,0,0,2SC
3.0503787090884233,0.7014572912211964,3.496796236135512,441.0881584801367,0,0,2SC
3.050915206938503,0.7017221808960586,3.4972906704918825,441.1200015899523,0,0,2SC
3.0514517047885814,0.7019870705709207,3.4977850334699814,441.151844699768,0,0,2SC
3.0519882026386607,0.7022519602457828,3.498279325085269,441.1836878095836,0,0,2SC
3.052524700488739,0.7025168499206451,3.498773545353194,441.21553091939927,0,0,2SC
3.0530611983388183,0.7027817395955074,3.4992676942892023,441.24737402921494,0,0,2SC
3.053597696188897,0.7030466292703696,3.499761771908738,441.27921713903055,0,0,2SC
3.0541341940389763,0.7033115189452318,3.5002557782272374,441.3110602488462,0,0,2SC
3.0546706918890547,0.7035764086200939,3.500749713260133,441.34290335866183,0,0,2SC
3.0552071897391344,0.7038412982949561,3.5012435770228563,441.3747464684775,0,0,2SC
3.0557436875892137,0.7041061879698184,3.5017373695308294,441.40658957829316,0,0,2SC
3.056280185439292,0.7043710776446805,3.5022310907994716,441.4384326881088,0,0,2SC
3.056816683289371,0.7046359673195427,3.5027247408442,441.47027579792444,0,0,2SC
3.0573531811394496,0.704900856994405,3.5032183196804243,441.5021189077401,0,0,2SC
3.0578896789895293,0.7051657466692672,3.5037118273235532,441.5339620175557,0,0,2SC
3.0584261768396077,0.7054306363441293,3.5042052637889856,441.5658051273714,0,0,2SC
3.0589626746896865,0.7056955260189914,3.5046986290921214,441.597648237187,0,0,2SC
3.0594991725397658,0.7059604156938537,3.5051919232483533,441.62949134700267,0,0,2SC
3.060035670389844,0.7062253053687159,3.5056851462730694,441.66133445681834,0,0,2SC
3.0605721682399234,0.7064901950435781,3.506178298181655,441.693177566634,0,0,2SC
3.061108666090002,0.7067550847184404,3.5066713789894886,441.7250206764496,0,0,2SC
3.0616451639400815,0.7070199743933026,3.5071643887119475,441.7568637862652,0,0,2SC
3.0621816617901607,0.7072848640681647,3.507657327364402,441.7887068960809,0,0,2SC
3.062718159640239,0.7075497537430268,3.508150194962218,441.82055000589656,0,0,2SC
3.063254657490318,0.7078146434178891,3.508642991520757,441.8523931157122,0,0,2SC
3.0637911553403967,0.7080795330927513,3.5091357170553783,441.88423622552784,0,0,2SC
3.0643276531904755,0.7083444227676134,3.509628371581435,441.91607933534345,0,0,2SC
3.0648641510405548,0.7086093124424757,3.510120955114276,441.9479224451591,0,0,2SC
3.0654006488906336,0.7088742021173379,3.510613467669245,441.97976555497485,0,0,2SC
3.0659370480164583,0.7091390917922002,3.5111066375468942,442.0115054219933,0,0,2SC
3.0664732750612957,0.7094039814670623,3.5116010061483087,442.0430653319934,0,0,2SC
3.0670095021061337,0.7096688711419245,3.512095304163322,442.07462524199343,0,0,2SC
3.067545729150971,0.7099337608167866,3.5125895316070492,442.10618515199354,0,0,2SC
3.0680819561958086,0.710198650491649,3.513083688494604,442.1377450619936,0,0,2SC
3.068618183240646,0.7104635401665111,3.5135777748410923,442.1693049719937,0,0,2SC
3.069154410285484,0.7107284298413733,3.51407179066162,442.2008648819938,0,0,2SC
3.0696906373303205,0.7109933195162353,3.5145657359712845,442.2324247919939,0,0,2SC
3.0702268643751585,0.7112582091910977,3.5150596107851824,442.26398470199393,0,0,2SC
3.070763091419996,0.7115230988659599,3.5155534151184025,442.2955446119941,0,0,2SC
3.0712993184648334,0.711787988540822,3.516047148986033,442.32710452199416,0,0,2SC
3.0718355455096704,0.7120528782156843,3.5165408124031545,442.3586644319942,0,0,2SC
3.0723717725545088,0.7123177678905465,3.517034405384846,442.39022434199427,0,0,2SC
3.0729079995993462,0.7125826575654087,3.5175279279461784,442.42178425199444,0,0,2SC
