# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
6.024357e-18,3.574990e-13,1.8367646172132871e-9,306.31972326382134,0,0,Hadronic
6.047626e-18,3.582295e-13,1.8404998188026507e-9,306.3227017089114,0,0,Hadronic
6.070984e-18,3.589628e-13,1.844249374168585e-9,306.3256916579406,0,0,Hadronic
6.094433e-18,3.596989e-13,1.84801333818779e-9,306.32869315534174,0,0,Hadronic
6.117972e-18,3.604379e-13,1.851791765944592e-9,306.3317062457192,0,0,Hadronic
6.141602e-18,3.611797e-13,1.8555847127317108e-9,306.33473097384973,0,0,Hadronic
6.165323e-18,3.619244e-13,1.8593922340510279e-9,306.337767384683,0,0,Hadronic
6.189136e-18,3.626720e-13,1.863214385614352e-9,306.3408155233421,0,0,Hadronic
6.213041e-18,3.634224e-13,1.867051223344215e-9,306.3438754351246,0,0,Hadronic
6.237038e-18,3.641758e-13,1.870902803374626e-9,306.346947165503,0,0,Hadronic
6.261128e-18,3.649320e-13,1.8747691820518817e-9,306.3500307601255,0,0,Hadronic
6.285311e-18,3.656912e-13,1.878650415935334e-9,306.35312626481647,0,0,Hadronic
6.309588e-18,3.664533e-13,1.8825465617981693e-9,306.3562337255773,0,0,Hadronic
6.333958e-18,3.672184e-13,1.8864576766282358e-9,306.3593531885871,0,0,Hadronic
6.358422e-18,3.679864e-13,1.890383817628792e-9,306.3624847002033,0,0,Hadronic
6.382981e-18,3.687574e-13,1.8943250422193246e-9,306.3656283069625,0,0,Hadronic
6.407634e-18,3.695313e-13,1.89828140803636e-9,306.3687840555808,0,0,Hadronic
6.432383e-18,3.703083e-13,1.9022529729342304e-9,306.3719519929551,0,0,Hadronic
6.457228e-18,3.710882e-13,1.9062397949859295e-9,306.37513216616304,0,0,Hadronic
6.482168e-18,3.718712e-13,1.9102419324838682e-9,306.37832462246433,0,0,Hadronic
6.507205e-18,3.726572e-13,1.914259443940704e-9,306.38152940930115,0,0,Hadronic
6.532338e-18,3.734462e-13,1.918292388090185e-9,306.384746574299,0,0,Hadronic
6.557569e-18,3.742383e-13,1.9223408238879083e-9,306.3879761652672,0,0,Hadronic
6.582896e-18,3.750334e-13,1.9264048105121944e-9,306.3912182301998,0,0,Hadronic
6.608322e-18,3.758316e-13,1.930484407364858e-9,306.39447281727615,0,0,Hadronic
6.633846e-18,3.766329e-13,1.9345796740720684e-9,306.39773997486185,0,0,Hadronic
6.659469e-18,3.774372e-13,1.9386906704851844e-9,306.4010197515091,0,0,Hadronic
6.685190e-18,3.782447e-13,1.94281745668154e-9,306.40431219595786,0,0,Hadronic
6.711011e-18,3.790553e-13,1.946960092965321e-9,306.40761735713613,0,0,Hadronic
6.736932e-18,3.798691e-13,1.951118639868384e-9,306.410935284161,0,0,Hadronic
6.762952e-18,3.806859e-13,1.955293158151087e-9,306.4142660263392,0,0,Hadronic
6.789074e-18,3.815060e-13,1.959483708803153e-9,306.417609633168,0,0,Hadronic
6.815296e-18,3.823292e-13,1.9636903530444887e-9,306.4209661543358,0,0,Hadronic
6.841619e-18,3.831555e-13,1.9679131523260603e-9,306.42433563972287,0,0,Hadronic
6.868044e-18,3.839851e-13,1.972152168330729e-9,306.4277181394022,0,0,Hadronic
6.894571e-18,3.848179e-13,1.9764074629740936e-9,306.4311137036402,0,0,Hadronic
6.921201e-18,3.856539e-13,1.980679098405377e-9,306.43452238289734,0,0,Hadronic
6.947933e-18,3.864931e-13,1.9849671370082603e-9,306.437944227829,0,0,Hadronic
6.974769e-18,3.873356e-13,1.9892716414017617e-9,306.4413792892864,0,0,Hadronic
7.001708e-18,3.881813e-13,1.993592674441087e-9,306.4448276183168,0,0,Hadronic
7.028752e-18,3.890303e-13,1.9979302992185067e-9,306.4482892661651,0,0,Hadronic
7.055900e-18,3.898825e-13,2.0022845790642374e-9,306.4517642842736,0,0,Hadronic
7.083152e-18,3.907381e-13,2.0066555775473027e-9,306.45525272428375,0,0,Hadronic
7.110510e-18,3.915969e-13,2.0110433584764195e-9,306.4587546380362,0,0,Hadronic
7.137974e-18,3.924591e-13,2.015447985900866e-9,306.462270077572,0,0,Hadronic
7.165543e-18,3.933246e-13,2.019869524111385e-9,306.46579909513287,0,0,Hadronic
7.193220e-18,3.941934e-13,2.0243080376410653e-9,306.4693417431628,0,0,Hadronic
7.221003e-18,3.950657e-13,2.0287635912662067e-9,306.47289807430786,0,0,Hadronic
7.248893e-18,3.959412e-13,2.03323625000726e-9,306.4764681414179,0,0,Hadronic
7.276891e-18,3.968202e-13,2.037726079129681e-9,306.4800519975465,0,0,Hadronic
7.304997e-18,3.977025e-13,2.0422331441448575e-9,306.4836496959524,0,0,Hadronic
7.333212e-18,3.985883e-13,2.0467575108110013e-9,306.48726129010004,0,0,Hadronic
7.361536e-18,3.994775e-13,2.0512992451340396e-9,306.49088683366017,0,0,Hadronic
7.389969e-18,4.003701e-13,2.055858413368567e-9,306.49452638051105,0,0,Hadronic
7.418512e-18,4.012661e-13,2.060435082018704e-9,306.49817998473895,0,0,Hadronic
7.447165e-18,4.021656e-13,2.065029317839039e-9,306.501847700639,0,0,Hadronic
7.475929e-18,4.030686e-13,2.069641187835568e-9,306.5055295827162,0,0,Hadronic
7.504804e-18,4.039751e-13,2.0742707592665673e-9,306.50922568568586,0,0,Hadronic
7.533791e-18,4.048851e-13,2.0789180996435616e-9,306.51293606447473,0,0,Hadronic
7.562889e-18,4.057986e-13,2.083583276732227e-9,306.51666077422175,0,0,Hadronic
7.592100e-18,4.067156e-13,2.08826635855332e-9,306.52039987027865,0,0,Hadronic
7.621424e-18,4.076362e-13,2.092967413383651e-9,306.5241534082113,0,0,Hadronic
7.650861e-18,4.085603e-13,2.0976865097569623e-9,306.5279214437998,0,0,Hadronic
7.680412e-18,4.094880e-13,2.1024237164649157e-9,306.5317040330399,0,0,Hadronic
7.710076e-18,4.104193e-13,2.1071791025580208e-9,306.5355012321436,0,0,Hadronic
7.739856e-18,4.113542e-13,2.1119527373465677e-9,306.53931309753995,0,0,Hadronic
7.769750e-18,4.122926e-13,2.1167446904016093e-9,306.5431396858761,0,0,Hadronic
7.799760e-18,4.132348e-13,2.1215550315558803e-9,306.5469810540178,0,0,Hadronic
7.829886e-18,4.141805e-13,2.126383830904784e-9,306.5508372590506,0,0,Hadronic
7.860128e-18,4.151299e-13,2.1312311588073434e-9,306.55470835828044,0,0,Hadronic
7.890487e-18,4.160830e-13,2.136097085887138e-9,306.5585944092347,0,0,Hadronic
7.920963e-18,4.170397e-13,2.1409816830333166e-9,306.56249546966274,0,0,Hadronic
7.951557e-18,4.180002e-13,2.1458850214015406e-9,306.56641159753724,0,0,Hadronic
7.982269e-18,4.189643e-13,2.150807172414964e-9,306.57034285105465,0,0,Hadronic
8.013100e-18,4.199322e-13,2.1557482077652014e-9,306.5742892886362,0,0,Hadronic
8.044050e-18,4.209038e-13,2.1607081994133146e-9,306.5782509689287,0,0,Hadronic
8.075119e-18,4.218792e-13,2.1656872195908072e-9,306.58222795080576,0,0,Hadronic
8.106308e-18,4.228583e-13,2.1706853408005967e-9,306.586220293368,0,0,Hadronic
8.137618e-18,4.238412e-13,2.1757026358180147e-9,306.5902280559446,0,0,Hadronic
8.169049e-18,4.248279e-13,2.1807391776917832e-9,306.59425129809375,0,0,Hadronic
8.200601e-18,4.258185e-13,2.185795039745037e-9,306.59829007960366,0,0,Hadronic
8.232275e-18,4.268128e-13,2.1908702955763125e-9,306.6023444604936,0,0,Hadronic
8.264071e-18,4.278110e-13,2.1959650190605366e-9,306.6064145010145,0,0,Hadronic
8.295990e-18,4.288131e-13,2.20107928435007e-9,306.6105002616502,0,0,Hadronic
8.328033e-18,4.298190e-13,2.2062131658756756e-9,306.6146018031179,0,0,Hadronic
8.360199e-18,4.308288e-13,2.2113667383475685e-9,306.61871918636956,0,0,Hadronic
8.392489e-18,4.318425e-13,2.2165400767564207e-9,306.62285247259234,0,0,Hadronic
8.424904e-18,4.328601e-13,2.2217332563743586e-9,306.62700172320996,0,0,Hadronic
8.457445e-18,4.338816e-13,2.226946352756048e-9,306.63116699988313,0,0,Hadronic
8.490111e-18,4.349071e-13,2.2321794417396523e-9,306.63534836451095,0,0,Hadronic
8.522903e-18,4.359366e-13,2.2374325994479068e-9,306.63954587923143,0,0,Hadronic
8.555822e-18,4.369700e-13,2.2427059022891445e-9,306.6437596064227,0,0,Hadronic
8.588868e-18,4.380074e-13,2.2479994269583223e-9,306.64798960870377,0,0,Hadronic
8.622041e-18,4.390489e-13,2.2533132504381048e-9,306.65223594893547,0,0,Hadronic
8.655343e-18,4.400943e-13,2.2586474499998506e-9,306.65649869022144,0,0,Hadronic
8.688774e-18,4.411438e-13,2.264002103204689e-9,306.6607778959092,0,0,Hadronic
8.722333e-18,4.421974e-13,2.2693772879046076e-9,306.6650736295906,0,0,Hadronic
8.756022e-18,4.432550e-13,2.274773082243438e-9,306.66938595510356,0,0,Hadronic
8.789841e-18,4.443167e-13,2.2801895646579804e-9,306.6737149365322,0,0,Hadronic
8.823791e-18,4.453825e-13,2.285626813879025e-9,306.67806063820825,0,0,Hadronic
8.857872e-18,4.464524e-13,2.2910849089324296e-9,306.68242312471205,0,0,Hadronic
8.892085e-18,4.475264e-13,2.2965639291402253e-9,306.68680246087325,0,0,Hadronic
8.926430e-18,4.486046e-13,2.3020639541216307e-9,306.6911987117719,0,0,Hadronic
8.960907e-18,4.496870e-13,2.30758506379416e-9,306.69561194273945,0,0,Hadronic
8.995518e-18,4.507735e-13,2.313127338374735e-9,306.7000422193597,0,0,Hadronic
9.030262e-18,4.518643e-13,2.318690858380706e-9,306.7044896074697,0,0,Hadronic
9.065140e-18,4.529592e-13,2.324275704630999e-9,306.70895417316086,0,0,Hadronic
9.100154e-18,4.540584e-13,2.3298819582471628e-9,306.71343598277986,0,0,Hadronic
9.135302e-18,4.551618e-13,2.3355097006545044e-9,306.71793510292946,0,0,Hadronic
9.170586e-18,4.562695e-13,2.3411590135831704e-9,306.72245160047,0,0,Hadronic
9.206007e-18,4.573815e-13,2.3468299790692342e-9,306.72698554251974,0,0,Hadronic
9.241564e-18,4.584977e-13,2.3525226794558384e-9,306.7315369964564,0,0,Hadronic
9.277258e-18,4.596183e-13,2.3582371973942817e-9,306.7361060299178,0,0,Hadronic
9.313091e-18,4.607432e-13,2.3639736158451496e-9,306.74069271080305,0,0,Hadronic
9.349062e-18,4.618724e-13,2.369732018079401e-9,306.74529710727353,0,0,Hadronic
9.385172e-18,4.630060e-13,2.3755124876795226e-9,306.74991928775387,0,0,Hadronic
9.421421e-18,4.641440e-13,2.381315108540655e-9,306.75455932093297,0,0,Hadronic
9.457810e-18,4.652864e-13,2.387139964871711e-9,306.75921727576514,0,0,Hadronic
9.494340e-18,4.664332e-13,2.3929871411964945e-9,306.7638932214708,0,0,Hadronic
9.531011e-18,4.675844e-13,2.3988567223548715e-9,306.7685872275379,0,0,Hadronic
9.567823e-18,4.687401e-13,2.404748793503886e-9,306.7732993637228,0,0,Hadronic
9.604778e-18,4.699002e-13,2.410663440118919e-9,306.77802970005115,0,0,Hadronic
9.641876e-18,4.710648e-13,2.4166007479948227e-9,306.7827783068192,0,0,Hadronic
9.679116e-18,4.722339e-13,2.4225608032470774e-9,306.7875452545946,0,0,Hadronic
9.716501e-18,4.734076e-13,2.428543692312966e-9,306.79233061421763,0,0,Hadronic
9.754030e-18,4.745857e-13,2.43454950195271e-9,306.79713445680216,0,0,Hadronic
9.791704e-18,4.757684e-13,2.4405783192506565e-9,306.8019568537367,0,0,Hadronic
9.829523e-18,4.769557e-13,2.446630231616409e-9,306.8067978766857,0,0,Hadronic
9.867489e-18,4.781476e-13,2.452705326786045e-9,306.81165759759,0,0,Hadronic
9.905601e-18,4.793440e-13,2.4588036928232695e-9,306.8165360886687,0,0,Hadronic
9.943860e-18,4.805451e-13,2.4649254181205732e-9,306.8214334224196,0,0,Hadronic
9.982268e-18,4.817509e-13,2.4710705914004753e-9,306.8263496716206,0,0,Hadronic
1.002082e-17,4.829612e-13,2.4772393017166423e-9,306.8312849093307,0,0,Hadronic
1.005953e-17,4.841763e-13,2.4834316384551168e-9,306.83623920889113,0,0,Hadronic
1.009838e-17,4.853961e-13,2.4896476913355243e-9,306.8412126439262,0,0,Hadronic
1.013739e-17,4.866205e-13,2.495887550412224e-9,306.84620528834483,0,0,Hadronic
1.017654e-17,4.878497e-13,2.5021513060755912e-9,306.8512172163413,0,0,Hadronic
1.021585e-17,4.890836e-13,2.508439049053125e-9,306.85624850239634,0,0,Hadronic
1.025530e-17,4.903224e-13,2.5147508704107268e-9,306.8612992212786,0,0,Hadronic
1.029491e-17,4.915658e-13,2.5210868615539296e-9,306.8663694480453,0,0,Hadronic
1.033468e-17,4.928141e-13,2.5274471142290462e-9,306.8714592580437,0,0,Hadronic
1.037459e-17,4.940673e-13,2.5338317205244622e-9,306.87656872691207,0,0,Hadronic
1.041466e-17,4.953252e-13,2.5402407728718166e-9,306.88169793058063,0,0,Hadronic
1.045489e-17,4.965880e-13,2.546674364047245e-9,306.88684694527313,0,0,Hadronic
1.049527e-17,4.978557e-13,2.5531325871726574e-9,306.89201584750765,0,0,Hadronic
1.053581e-17,4.991283e-13,2.5596155357168946e-9,306.8972047140977,0,0,Hadronic
1.057650e-17,5.004058e-13,2.566123303497046e-9,306.9024136221536,0,0,Hadronic
1.061735e-17,5.016882e-13,2.572655984679667e-9,306.90764264908347,0,0,Hadronic
1.065836e-17,5.029756e-13,2.5792136737820148e-9,306.91289187259434,0,0,Hadronic
1.069953e-17,5.042680e-13,2.585796465673343e-9,306.91816137069355,0,0,Hadronic
1.074085e-17,5.055653e-13,2.592404455576117e-9,306.92345122168956,0,0,Hadronic
1.078234e-17,5.068677e-13,2.599037739067318e-9,306.9287615041933,0,0,Hadronic
1.082398e-17,5.081751e-13,2.605696412079695e-9,306.93409229711943,0,0,Hadronic
1.086579e-17,5.094875e-13,2.612380570903015e-9,306.9394436796874,0,0,Hadronic
1.090776e-17,5.108051e-13,2.619090312185377e-9,306.94481573142247,0,0,Hadronic
1.094989e-17,5.121277e-13,2.62582573293447e-9,306.95020853215726,0,0,Hadronic
1.099218e-17,5.134554e-13,2.632586930518868e-9,306.9556221620327,0,0,Hadronic
1.103464e-17,5.147882e-13,2.6393740026693013e-9,306.96105670149916,0,0,Hadronic
1.107726e-17,5.161262e-13,2.646187047479965e-9,306.9665122313177,0,0,Hadronic
1.112004e-17,5.174694e-13,2.6530261634098074e-9,306.97198883256164,0,0,Hadronic
1.116299e-17,5.188177e-13,2.659891449283848e-9,306.977486586617,0,0,Hadronic
1.120611e-17,5.201713e-13,2.66678300429447e-9,306.9830055751844,0,0,Hadronic
1.124939e-17,5.215300e-13,2.673700928002714e-9,306.98854588028,0,0,Hadronic
1.129284e-17,5.228941e-13,2.680645320339624e-9,306.99410758423664,0,0,Hadronic
1.133646e-17,5.242634e-13,2.687616281607554e-9,306.99969076970535,0,0,Hadronic
1.138024e-17,5.256379e-13,2.6946139124814665e-9,307.00529551965616,0,0,Hadronic
1.142420e-17,5.270178e-13,2.7016383140103026e-9,307.0109219173797,0,0,Hadronic
1.146832e-17,5.284031e-13,2.7086895876182688e-9,307.0165700464883,0,0,Hadronic
1.151262e-17,5.297936e-13,2.7157678351062075e-9,307.02223999091717,0,0,Hadronic
1.155708e-17,5.311896e-13,2.722873158652926e-9,307.0279318349258,0,0,Hadronic
1.160172e-17,5.325909e-13,2.7300056608165086e-9,307.0336456630991,0,0,Hadronic
1.164653e-17,5.339977e-13,2.7371654445357406e-9,307.03938156034855,0,0,Hadronic
1.169152e-17,5.354098e-13,2.744352613131369e-9,307.0451396119138,0,0,Hadronic
1.173667e-17,5.368275e-13,2.7515672703075167e-9,307.0509199033635,0,0,Hadronic
1.178201e-17,5.382506e-13,2.7588095201530427e-9,307.0567225205971,0,0,Hadronic
1.182751e-17,5.396792e-13,2.766079467142868e-9,307.0625475498455,0,0,Hadronic
1.187320e-17,5.411133e-13,2.7733772161394164e-9,307.06839507767285,0,0,Hadronic
1.191905e-17,5.425530e-13,2.7807028723939057e-9,307.0742651909777,0,0,Hadronic
1.196509e-17,5.439982e-13,2.788056541547765e-9,307.080157976994,0,0,Hadronic
1.201130e-17,5.454490e-13,2.795438329634059e-9,307.0860735232929,0,0,Hadronic
1.205770e-17,5.469054e-13,2.8028483430787887e-9,307.0920119177836,0,0,Hadronic
1.210427e-17,5.483675e-13,2.81028668870237e-9,307.0979732487149,0,0,Hadronic
1.215102e-17,5.498352e-13,2.817753473720945e-9,307.10395760467645,0,0,Hadronic
1.219795e-17,5.513085e-13,2.8252488057478464e-9,307.10996507460015,0,0,Hadronic
1.224507e-17,5.527875e-13,2.832772792795015e-9,307.11599574776113,0,0,Hadronic
1.229236e-17,5.542723e-13,2.8403255432743265e-9,307.12204971377975,0,0,Hadronic
1.233984e-17,5.557628e-13,2.847907165999091e-9,307.1281270626221,0,0,Hadronic
1.238750e-17,5.572590e-13,2.8555177701854335e-9,307.13422788460207,0,0,Hadronic
1.243535e-17,5.587611e-13,2.863157465453699e-9,307.14035227038215,0,0,Hadronic
1.248338e-17,5.602689e-13,2.870826361829933e-9,307.14650031097517,0,0,Hadronic
1.253159e-17,5.617825e-13,2.8785245697472512e-9,307.15267209774544,0,0,Hadronic
1.257999e-17,5.633020e-13,2.8862522000473324e-9,307.15886772241004,0,0,Hadronic
1.262858e-17,5.648274e-13,2.8940093639818316e-9,307.16508727704047,0,0,Hadronic
1.267736e-17,5.663587e-13,2.9017961732138074e-9,307.17133085406374,0,0,Hadronic
1.272632e-17,5.678958e-13,2.9096127398192164e-9,307.177598546264,0,0,Hadronic
1.277548e-17,5.694390e-13,2.917459176288337e-9,307.18389044678344,0,0,Hadronic
1.282482e-17,5.709880e-13,2.925335595527242e-9,307.1902066491244,0,0,Hadronic
1.287436e-17,5.725431e-13,2.9332421108592477e-9,307.19654724715,0,0,Hadronic
1.292408e-17,5.741041e-13,2.941178836026385e-9,307.2029123350863,0,0,Hadronic
1.297400e-17,5.756712e-13,2.9491458851909005e-9,307.20930200752287,0,0,Hadronic
1.302411e-17,5.772444e-13,2.9571433729367e-9,307.21571635941496,0,0,Hadronic
1.307442e-17,5.788236e-13,2.965171414270855e-9,307.2221554860843,0,0,Hadronic
1.312491e-17,5.804089e-13,2.9732301246250532e-9,307.2286194832211,0,0,Hadronic
1.317561e-17,5.820003e-13,2.9813196198571473e-9,307.2351084468849,0,0,Hadronic
1.322650e-17,5.835979e-13,2.9894400162525948e-9,307.24162247350637,0,0,Hadronic
1.327758e-17,5.852017e-13,2.997591430525976e-9,307.2481616598885,0,0,Hadronic
1.332887e-17,5.868116e-13,3.005773979822553e-9,307.25472610320855,0,0,Hadronic
1.338035e-17,5.884278e-13,3.0139877817196852e-9,307.26131590101863,0,0,Hadronic
1.343203e-17,5.900502e-13,3.022232954228403e-9,307.2679311512479,0,0,Hadronic
1.348391e-17,5.916789e-13,3.030509615794935e-9,307.27457195220387,0,0,Hadronic
1.353599e-17,5.933139e-13,3.038817885302182e-9,307.2812384025734,0,0,Hadronic
1.358827e-17,5.949552e-13,3.047157882071326e-9,307.2879306014249,0,0,Hadronic
1.364075e-17,5.966028e-13,3.055529725863273e-9,307.2946486482091,0,0,Hadronic
1.369344e-17,5.982568e-13,3.063933536880231e-9,307.301392642761,0,0,Hadronic
1.374633e-17,5.999171e-13,3.0723694357673025e-9,307.30816268530134,0,0,Hadronic
1.379942e-17,6.015839e-13,3.0808375436139365e-9,307.3149588764377,0,0,Hadronic
1.385272e-17,6.032572e-13,3.089337981955565e-9,307.32178131716637,0,0,Hadronic
1.390623e-17,6.049368e-13,3.097870872775105e-9,307.3286301088737,0,0,Hadronic
1.395994e-17,6.066230e-13,3.1064363385045316e-9,307.3355053533377,0,0,Hadronic
1.401386e-17,6.083157e-13,3.1150345020265043e-9,307.3424071527294,0,0,Hadronic
1.406798e-17,6.100149e-13,3.1236654866758343e-9,307.3493356096144,0,0,Hadronic
1.412232e-17,6.117207e-13,3.1323294162411445e-9,307.3562908269547,0,0,Hadronic
1.417687e-17,6.134331e-13,3.1410264149664286e-9,307.3632729081097,0,0,Hadronic
1.423162e-17,6.151521e-13,3.1497566075526043e-9,307.37028195683826,0,0,Hadronic
1.428659e-17,6.168777e-13,3.1585201191591623e-9,307.37731807729966,0,0,Hadronic
1.434177e-17,6.186100e-13,3.1673170754057078e-9,307.3843813740559,0,0,Hadronic
1.439716e-17,6.203490e-13,3.176147602373587e-9,307.39147195207255,0,0,Hadronic
1.445277e-17,6.220947e-13,3.185011826607512e-9,307.3985899167207,0,0,Hadronic
1.450859e-17,6.238472e-13,3.1939098751171178e-9,307.40573537377844,0,0,Hadronic
1.456463e-17,6.256064e-13,3.2028418753786335e-9,307.41290842943226,0,0,Hadronic
1.462089e-17,6.273724e-13,3.211807955336472e-9,307.42010919027905,0,0,Hadronic
1.467736e-17,6.291452e-13,3.220808243404867e-9,307.4273377633272,0,0,Hadronic
1.473405e-17,6.309249e-13,3.229842868469482e-9,307.4345942559986,0,0,Hadronic
1.479096e-17,6.327115e-13,3.2389119598890635e-9,307.4418787761298,0,0,Hadronic
1.484809e-17,6.345049e-13,3.24801564749709e-9,307.44919143197404,0,0,Hadronic
1.490543e-17,6.363053e-13,3.2571540616033994e-9,307.45653233220264,0,0,Hadronic
1.496301e-17,6.381126e-13,3.2663273329958523e-9,307.4639015859066,0,0,Hadronic
1.502080e-17,6.399270e-13,3.275535592941951e-9,307.4712993025985,0,0,Hadronic
1.507881e-17,6.417483e-13,3.2847789731905523e-9,307.47872559221344,0,0,Hadronic
1.513705e-17,6.435766e-13,3.2940576059735106e-9,307.4861805651116,0,0,Hadronic
1.519552e-17,6.454121e-13,3.3033716240073204e-9,307.49366433207916,0,0,Hadronic
1.525421e-17,6.472546e-13,3.312721160494816e-9,307.50117700433026,0,0,Hadronic
1.531313e-17,6.491042e-13,3.3221063491268657e-9,307.5087186935086,0,0,Hadronic
1.537227e-17,6.509610e-13,3.3315273240840298e-9,307.51628951168914,0,0,Hadronic
1.543165e-17,6.528249e-13,3.340984220038268e-9,307.52388957137964,0,0,Hadronic
1.549125e-17,6.546960e-13,3.3504771721545997e-9,307.5315189855224,0,0,Hadronic
1.555108e-17,6.565744e-13,3.3600063160928554e-9,307.539177867496,0,0,Hadronic
1.561115e-17,6.584600e-13,3.3695717880093575e-9,307.5468663311169,0,0,Hadronic
1.567145e-17,6.603529e-13,3.3791737245586015e-9,307.5545844906413,0,0,Hadronic
1.573198e-17,6.622531e-13,3.3888122628950144e-9,307.5623324607664,0,0,Hadronic
1.579274e-17,6.641607e-13,3.3984875406746437e-9,307.57011035663277,0,0,Hadronic
1.585374e-17,6.660756e-13,3.4081996960569138e-9,307.5779182938254,0,0,Hadronic
1.591497e-17,6.679979e-13,3.4179488677063344e-9,307.5857563883759,0,0,Hadronic
1.597644e-17,6.699277e-13,3.4277351947942068e-9,307.593624756764,0,0,Hadronic
1.603815e-17,6.718649e-13,3.437558817000454e-9,307.60152351591915,0,0,Hadronic
1.610009e-17,6.738096e-13,3.447419874515257e-9,307.60945278322276,0,0,Hadronic
1.616228e-17,6.757618e-13,3.457318508040859e-9,307.61741267650933,0,0,Hadronic
1.622470e-17,6.777215e-13,3.467254858793347e-9,307.6254033140686,0,0,Hadronic
1.628737e-17,6.796888e-13,3.477229068504337e-9,307.6334248146472,0,0,Hadronic
1.635028e-17,6.816637e-13,3.487241279422847e-9,307.6414772974503,0,0,Hadronic
1.641343e-17,6.836462e-13,3.4972916343169494e-9,307.6495608821437,0,0,Hadronic
1.647682e-17,6.856364e-13,3.5073802764756042e-9,307.65767568885514,0,0,Hadronic
1.654046e-17,6.876343e-13,3.517507349710495e-9,307.66582183817656,0,0,Hadronic
1.660435e-17,6.896399e-13,3.5276729983576898e-9,307.6739994511655,0,0,Hadronic
1.666848e-17,6.916532e-13,3.5378773672795496e-9,307.6822086493472,0,0,Hadronic
1.673286e-17,6.936743e-13,3.5481206018664496e-9,307.6904495547163,0,0,Hadronic
1.679749e-17,6.957032e-13,3.558402848038595e-9,307.6987222897384,0,0,Hadronic
1.686237e-17,6.977400e-13,3.568724252247899e-9,307.7070269773524,0,0,Hadronic
1.692750e-17,6.997846e-13,3.5790849614796704e-9,307.71536374097195,0,0,Hadronic
1.699288e-17,7.018371e-13,3.58948512325453e-9,307.72373270448725,0,0,Hadronic
1.705851e-17,7.038976e-13,3.5999248856302064e-9,307.73213399226705,0,0,Hadronic
1.712440e-17,7.059660e-13,3.6104043972033326e-9,307.74056772916066,0,0,Hadronic
1.719054e-17,7.080423e-13,3.6209238071113155e-9,307.7490340404994,0,0,Hadronic
1.725694e-17,7.101268e-13,3.6314832650341476e-9,307.7575330520986,0,0,Hadronic
1.732359e-17,7.122192e-13,3.6420829211962865e-9,307.7660648902598,0,0,Hadronic
1.739050e-17,7.143198e-13,3.6527229263684817e-9,307.7746296817723,0,0,Hadronic
1.745767e-17,7.164284e-13,3.6634034318695967e-9,307.7832275539149,0,0,Hadronic
1.752510e-17,7.185452e-13,3.674124589568529e-9,307.7918586344582,0,0,Hadronic
1.759279e-17,7.206702e-13,3.684886551886036e-9,307.8005230516663,0,0,Hadronic
1.766074e-17,7.228034e-13,3.6956894717966177e-9,307.80922093429854,0,0,Hadronic
1.772895e-17,7.249448e-13,3.7065335028303746e-9,307.81795241161177,0,0,Hadronic
1.779743e-17,7.270945e-13,3.717418799074884e-9,307.826717613362,0,0,Hadronic
1.786617e-17,7.292525e-13,3.728345515177164e-9,307.83551666980645,0,0,Hadronic
1.793517e-17,7.314188e-13,3.73931380634543e-9,307.8443497117053,0,0,Hadronic
1.800445e-17,7.335935e-13,3.750323828351114e-9,307.853216870324,0,0,Hadronic
1.807399e-17,7.357766e-13,3.7613757375306696e-9,307.8621182774348,0,0,Hadronic
1.814380e-17,7.379682e-13,3.772469690787561e-9,307.8710540653191,0,0,Hadronic
1.821388e-17,7.401682e-13,3.783605845594129e-9,307.88002436676896,0,0,Hadronic
1.828422e-17,7.423767e-13,3.794784359993477e-9,307.88902931508966,0,0,Hadronic
1.835485e-17,7.445937e-13,3.806005392601508e-9,307.8980690441011,0,0,Hadronic
1.842574e-17,7.468193e-13,3.817269102608713e-9,307.90714368814014,0,0,Hadronic
1.849691e-17,7.490535e-13,3.828575649782175e-9,307.9162533820625,0,0,Hadronic
1.856835e-17,7.512963e-13,3.839925194467548e-9,307.92539826124477,0,0,Hadronic
1.864007e-17,7.535477e-13,3.851317897590864e-9,307.93457846158645,0,0,Hadronic
1.871206e-17,7.558079e-13,3.862753920660683e-9,307.94379411951184,0,0,Hadronic
1.878434e-17,7.580768e-13,3.874233425769856e-9,307.9530453719723,0,0,Hadronic
1.885689e-17,7.603545e-13,3.885756575597567e-9,307.962332356448,0,0,Hadronic
1.892972e-17,7.626409e-13,3.8973235334113625e-9,307.9716552109502,0,0,Hadronic
1.900284e-17,7.649362e-13,3.908934463068981e-9,307.9810140740233,0,0,Hadronic
1.907623e-17,7.665499e-13,3.91715168860442e-9,307.98327315284416,0,0,Hadronic
1.914991e-17,7.679500e-13,3.924306782862809e-9,307.98327058825845,0,0,Hadronic
1.922388e-17,7.693555e-13,3.9314895130599075e-9,307.98326801376726,0,0,Hadronic
1.929813e-17,7.707665e-13,3.938699985937653e-9,307.98326542933233,0,0,Hadronic
1.937266e-17,7.721829e-13,3.9459383086502235e-9,307.98326283491537,0,0,Hadronic
1.944749e-17,7.736048e-13,3.9532045887657025e-9,307.9832602304777,0,0,Hadronic
