# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
4.036235e-12,5.385462e-09,0.000027427198906415813,309.2524638597298,0,0,Hadronic
4.051808e-12,5.403693e-09,0.000027520933556353452,309.2426370637415,0,0,Hadronic
4.067441e-12,5.421995e-09,0.0000276150358509228,309.2327723534128,0,0,Hadronic
4.083134e-12,5.440368e-09,0.000027709507255496628,309.2228695824604,0,0,Hadronic
4.098888e-12,5.458811e-09,0.000027804349241470673,309.21292860403645,0,0,Hadronic
4.114703e-12,5.477326e-09,0.00002789956328629023,309.2029492707265,0,0,Hadronic
4.130578e-12,5.495912e-09,0.00002799515087347643,309.1929314345475,0,0,Hadronic
4.146515e-12,5.514570e-09,0.000028091113492652294,309.18287494694533,0,0,Hadronic
4.162513e-12,5.533300e-09,0.00002818745263956955,309.17277965879265,0,0,Hadronic
4.178574e-12,5.552102e-09,0.000028284169816135087,309.16264542038687,0,0,Hadronic
4.194696e-12,5.570976e-09,0.00002838126653043846,309.1524720814478,0,0,Hadronic
4.210880e-12,5.589924e-09,0.000028478744296777847,309.14225949111534,0,0,Hadronic
4.227126e-12,5.608944e-09,0.00002857660463568772,309.13200749794737,0,0,Hadronic
4.243436e-12,5.628038e-09,0.000028674849073965783,309.1217159499176,0,0,Hadronic
4.259808e-12,5.647206e-09,0.000028773479144700665,309.1113846944129,0,0,Hadronic
4.276244e-12,5.666447e-09,0.000028872496387298853,309.1010135782315,0,0,Hadronic
4.292742e-12,5.685763e-09,0.000028971902347512575,309.09060244758064,0,0,Hadronic
4.309305e-12,5.705153e-09,0.000029071698577467408,309.08015114807404,0,0,Hadronic
4.325931e-12,5.724618e-09,0.000029171886635690515,309.0696595247296,0,0,Hadronic
4.342622e-12,5.744158e-09,0.00002927246808713788,309.05912742196773,0,0,Hadronic
4.359377e-12,5.763774e-09,0.000029373444503222988,309.0485546836081,0,0,Hadronic
4.376196e-12,5.783465e-09,0.000029474817461845142,309.037941152868,0,0,Hadronic
4.393081e-12,5.803232e-09,0.000029576588547417415,309.0272866723598,0,0,Hadronic
4.410031e-12,5.823076e-09,0.00002967875935089547,309.0165910840887,0,0,Hadronic
4.427046e-12,5.842996e-09,0.000029781331469806066,309.0058542294501,0,0,Hadronic
4.444126e-12,5.862993e-09,0.00002988430650827627,308.9950759492277,0,0,Hadronic
4.461273e-12,5.883067e-09,0.000029987686077061756,308.9842560835908,0,0,Hadronic
4.478486e-12,5.903218e-09,0.000030091471793576338,308.97339447209197,0,0,Hadronic
4.495765e-12,5.923448e-09,0.00003019566528192095,308.9624909536649,0,0,Hadronic
4.513111e-12,5.943755e-09,0.000030300268172913368,308.9515453666216,0,0,Hadronic
4.530523e-12,5.964141e-09,0.000030405282104117384,308.9405575486504,0,0,Hadronic
4.548003e-12,5.984605e-09,0.00003051070871987237,308.92952733681346,0,0,Hadronic
4.565551e-12,6.005148e-09,0.00003061654967132315,308.9184545675442,0,0,Hadronic
4.583166e-12,6.025771e-09,0.000030722806616450616,308.90733907664486,0,0,Hadronic
4.600849e-12,6.046473e-09,0.000030829481220100524,308.8961806992843,0,0,Hadronic
4.618600e-12,6.067255e-09,0.000030936575154014845,308.8849792699954,0,0,Hadronic
4.636420e-12,6.088117e-09,0.00003104409009686132,308.8737346226726,0,0,Hadronic
4.654309e-12,6.107000e-09,0.00003114069659423224,308.8707278243859,0,0,Hadronic
4.672266e-12,6.124116e-09,0.00003122755544437875,308.87510577751635,0,0,Hadronic
4.690293e-12,6.141297e-09,0.000031314746942125704,308.87950062193113,0,0,Hadronic
4.708389e-12,6.158545e-09,0.000031402272351873864,308.88391242280125,0,0,Hadronic
4.726555e-12,6.175860e-09,0.000031490132942756926,308.88834124554904,0,0,Hadronic
4.744792e-12,6.193242e-09,0.000031578329988657617,308.8927871558494,0,0,Hadronic
4.763098e-12,6.210690e-09,0.0000316668647682257,308.8972502196306,0,0,Hadronic
4.781476e-12,6.228206e-09,0.00003175573856489479,308.90173050307516,0,0,Hadronic
4.799924e-12,6.245789e-09,0.000031844952666900115,308.9062280726211,0,0,Hadronic
4.818443e-12,6.263441e-09,0.00003193450836729536,308.9107429949626,0,0,Hadronic
4.837034e-12,6.281160e-09,0.00003202440696397044,308.9152753370514,0,0,Hadronic
4.855697e-12,6.298948e-09,0.00003211464975966884,308.9198251660973,0,0,Hadronic
4.874431e-12,6.316804e-09,0.00003220523806200547,308.9243925495697,0,0,Hadronic
4.893238e-12,6.334729e-09,0.0000322961731834838,308.92897755519795,0,0,Hadronic
4.912117e-12,6.352724e-09,0.000032387456441513905,308.93358025097314,0,0,Hadronic
4.931069e-12,6.370788e-09,0.00003247908915842985,308.93820070514823,0,0,Hadronic
4.950095e-12,6.388921e-09,0.000032571072661508074,308.94283898623996,0,0,Hadronic
4.969194e-12,6.407125e-09,0.000032663408282984524,308.94749516302915,0,0,Hadronic
4.988366e-12,6.425398e-09,0.00003275609736007302,308.952169304562,0,0,Hadronic
5.007612e-12,6.443743e-09,0.00003284914123498299,308.95686148015125,0,0,Hadronic
5.026933e-12,6.462158e-09,0.00003294254125493784,308.961571759377,0,0,Hadronic
5.046328e-12,6.480644e-09,0.00003303629877219259,308.96630021208773,0,0,Hadronic
5.065798e-12,6.499201e-09,0.00003313041514405226,308.97104690840155,0,0,Hadronic
5.085344e-12,6.517830e-09,0.00003322489173288999,308.975811918707,0,0,Hadronic
5.104964e-12,6.536531e-09,0.000033319729906165576,308.9805953136642,0,0,Hadronic
5.124660e-12,6.555304e-09,0.00003341493103644354,308.985397164206,0,0,Hadronic
5.144433e-12,6.574149e-09,0.00003351049650141137,308.99021754153887,0,0,Hadronic
5.164281e-12,6.593068e-09,0.000033606427683898153,308.9950565171439,0,0,Hadronic
5.184206e-12,6.612059e-09,0.00003370272597189357,308.9999141627781,0,0,Hadronic
5.204208e-12,6.631123e-09,0.00003379939275856546,309.0047905504754,0,0,Hadronic
5.224288e-12,6.650261e-09,0.00003389642944227933,309.00968575254745,0,0,Hadronic
5.244444e-12,6.669473e-09,0.000033993837426616405,309.0145998415851,0,0,Hadronic
5.264679e-12,6.688759e-09,0.000034091618120393184,309.0195328904591,0,0,Hadronic
5.284991e-12,6.708119e-09,0.00003418977293767938,309.02448497232155,0,0,Hadronic
5.305382e-12,6.727554e-09,0.000034288303297817364,309.02945616060657,0,0,Hadronic
5.325852e-12,6.747064e-09,0.000034387210625440674,309.03444652903175,0,0,Hadronic
5.346400e-12,6.766650e-09,0.000034486496350493856,309.03945615159915,0,0,Hadronic
5.367028e-12,6.786311e-09,0.000034586161908250543,309.0444851025961,0,0,Hadronic
5.387735e-12,6.806047e-09,0.000034686208739333035,309.049533456597,0,0,Hadronic
5.408523e-12,6.825860e-09,0.00003478663828973152,309.05460128846335,0,0,Hadronic
5.429390e-12,6.845749e-09,0.000034887452010823526,309.0596886733461,0,0,Hadronic
5.450338e-12,6.865716e-09,0.00003498865135939273,309.0647956866858,0,0,Hadronic
5.471367e-12,6.885759e-09,0.000035090237797648696,309.0699224042141,0,0,Hadronic
5.492477e-12,6.905879e-09,0.00003519221279324622,309.0750689019549,0,0,Hadronic
5.513668e-12,6.926077e-09,0.0000352945778193051,309.08023525622554,0,0,Hadronic
5.534942e-12,6.946353e-09,0.00003539733435442922,309.08542154363755,0,0,Hadronic
5.556297e-12,6.966707e-09,0.000035500483882726594,309.09062784109824,0,0,Hadronic
5.577734e-12,6.987140e-09,0.00003560402789382878,309.0958542258116,0,0,Hadronic
5.599255e-12,7.007652e-09,0.00003570796788291122,309.10110077527946,0,0,Hadronic
5.620858e-12,7.028242e-09,0.000035812305350712165,309.10636756730275,0,0,Hadronic
5.642545e-12,7.048913e-09,0.000035917041803553364,309.11165467998245,0,0,Hadronic
5.664315e-12,7.069662e-09,0.00003602217875335957,309.116962191721,0,0,Hadronic
5.686170e-12,7.090492e-09,0.000036127717717679066,309.12229018122326,0,0,Hadronic
5.708108e-12,7.111403e-09,0.00003623366021970311,309.12763872749787,0,0,Hadronic
5.730132e-12,7.132394e-09,0.000036340007788286517,309.13300790985807,0,0,Hadronic
5.752240e-12,7.153466e-09,0.000036446761957967726,309.13839780792335,0,0,Hadronic
5.774434e-12,7.174619e-09,0.00003655392426898935,309.1438085016203,0,0,Hadronic
5.796713e-12,7.195854e-09,0.00003666149626731829,309.1492400711838,0,0,Hadronic
5.819078e-12,7.217171e-09,0.00003676947950466584,309.1546925971585,0,0,Hadronic
5.841530e-12,7.238570e-09,0.000036877875538509246,309.1601661603996,0,0,Hadronic
5.864068e-12,7.260052e-09,0.000036986685932110944,309.1656608420745,0,0,Hadronic
5.886693e-12,7.281616e-09,0.000037095912254539965,309.17117672366345,0,0,Hadronic
5.909405e-12,7.303264e-09,0.00003720555608069252,309.17671388696135,0,0,Hadronic
5.932205e-12,7.324995e-09,0.00003731561899131288,309.1822724140785,0,0,Hadronic
5.955093e-12,7.346810e-09,0.00003742610257301379,309.1878523874422,0,0,Hadronic
5.978070e-12,7.368710e-09,0.000037537008418297455,309.19345388979764,0,0,Hadronic
6.001135e-12,7.390694e-09,0.0000376483381255769,309.19907700420913,0,0,Hadronic
6.024289e-12,7.412762e-09,0.000037760093299196776,309.20472181406177,0,0,Hadronic
6.047532e-12,7.434916e-09,0.000037872275549454205,309.2103884030622,0,0,Hadronic
6.070865e-12,7.457155e-09,0.0000379848864926202,309.21607685524,0,0,Hadronic
6.094288e-12,7.479480e-09,0.00003809792775096074,309.221787254949,0,0,Hadronic
6.117801e-12,7.501891e-09,0.00003821140095275856,309.22751968686856,0,0,Hadronic
6.141405e-12,7.524389e-09,0.00003832530773233365,309.23327423600466,0,0,Hadronic
6.165100e-12,7.546973e-09,0.000038439649730065406,309.2390509876913,0,0,Hadronic
6.188887e-12,7.569645e-09,0.00003855442859241375,309.24485002759167,0,0,Hadronic
6.212765e-12,7.592404e-09,0.000038669645971941145,309.2506714416996,0,0,Hadronic
6.236736e-12,7.615251e-09,0.00003878530352733365,309.2565153163405,0,0,Hadronic
6.260799e-12,7.638186e-09,0.000038901402923422985,309.262381738173,0,0,Hadronic
6.284955e-12,7.661209e-09,0.00003901794583120817,309.2682707941901,0,0,Hadronic
6.309204e-12,7.683996e-09,0.00003913350424713161,309.27239747233943,0,0,Hadronic
6.333546e-12,7.705019e-09,0.00003924137157264184,309.26637965352376,0,0,Hadronic
6.357983e-12,7.726124e-09,0.000039349659300662654,309.26033861639445,0,0,Hadronic
6.382513e-12,7.747309e-09,0.00003945836908610955,309.2542742713693,0,0,Hadronic
6.407139e-12,7.768577e-09,0.00003956750259054104,309.24818652852036,0,0,Hadronic
6.431859e-12,7.789926e-09,0.000039677061482184944,309.2420752975727,0,0,Hadronic
6.456675e-12,7.811358e-09,0.000039787047435967105,309.23594048790306,0,0,Hadronic
6.481586e-12,7.832872e-09,0.00003989746213353888,309.2297820085387,0,0,Hadronic
6.506594e-12,7.854470e-09,0.000040008307263305715,309.2235997681556,0,0,Hadronic
6.531698e-12,7.876151e-09,0.000040119584520454344,309.21739367507774,0,0,Hadronic
6.556899e-12,7.897915e-09,0.00004023129560698179,309.21116363727515,0,0,Hadronic
6.582197e-12,7.919764e-09,0.00004034344223172345,309.2049095623628,0,0,Hadronic
6.607593e-12,7.941697e-09,0.00004045602611038218,309.1986313575992,0,0,Hadronic
6.633087e-12,7.963714e-09,0.0000405690489655558,309.19232892988526,0,0,Hadronic
6.658679e-12,7.985816e-09,0.00004068251252676714,309.18600218576233,0,0,Hadronic
6.684370e-12,8.008004e-09,0.000040796418530491846,309.17965103141154,0,0,Hadronic
6.710160e-12,8.030277e-09,0.000040910768720188456,309.1732753726518,0,0,Hadronic
6.736050e-12,8.052636e-09,0.00004102556484632675,309.16687511493865,0,0,Hadronic
6.762039e-12,8.075082e-09,0.00004114080866641724,309.160450163363,0,0,Hadronic
6.788129e-12,8.097614e-09,0.00004125650194504083,309.1540004226495,0,0,Hadronic
6.814319e-12,8.120233e-09,0.000041372646453878434,309.14752579715514,0,0,Hadronic
6.840611e-12,8.142939e-09,0.0000414892439717401,309.14102619086793,0,0,Hadronic
6.867004e-12,8.165733e-09,0.00004160629628459539,309.13450150740556,0,0,Hadronic
6.893498e-12,8.188614e-09,0.00004172380518560296,309.1279516500137,0,0,Hadronic
6.920095e-12,8.211585e-09,0.0000418417724751412,309.1213765215647,0,0,Hadronic
6.946795e-12,8.234643e-09,0.000041960199960837796,309.11477602455625,0,0,Hadronic
6.973597e-12,8.257791e-09,0.00004207908945760031,309.10815006110994,0,0,Hadronic
7.000503e-12,8.281028e-09,0.000042198442787646824,309.1014985329696,0,0,Hadronic
7.027513e-12,8.304354e-09,0.000042318261780536745,309.0948213414998,0,0,Hadronic
7.054627e-12,8.327771e-09,0.000042438548273201006,309.088118387685,0,0,Hadronic
7.081846e-12,8.351278e-09,0.00004255930410997339,309.08138957212714,0,0,Hadronic
7.109169e-12,8.374876e-09,0.000042680531142621365,309.074634795045,0,0,Hadronic
7.136598e-12,8.398564e-09,0.00004280223123037772,309.0678539562721,0,0,Hadronic
7.164133e-12,8.422344e-09,0.00004292440623997122,309.0610469552558,0,0,Hadronic
7.191774e-12,8.446216e-09,0.000043047058045658506,309.0542136910553,0,0,Hadronic
7.219522e-12,8.470180e-09,0.000043170188529255475,309.0473540623404,0,0,Hadronic
7.247377e-12,8.494237e-09,0.00004329379958016954,309.0404679673899,0,0,Hadronic
7.275339e-12,8.518386e-09,0.00004341789309543082,309.0335553040901,0,0,Hadronic
7.303409e-12,8.542628e-09,0.000043542470979724484,309.02661596993346,0,0,Hadronic
7.331588e-12,8.566964e-09,0.000043667535145422896,309.01964986201693,0,0,Hadronic
7.359875e-12,8.591394e-09,0.00004379308751261858,309.0126568770403,0,0,Hadronic
7.388271e-12,8.615918e-09,0.00004391913000915537,309.0056369113048,0,0,Hadronic
7.416777e-12,8.640537e-09,0.00004404566457066213,308.9985898607117,0,0,Hadronic
7.445393e-12,8.665251e-09,0.000044172693140584944,308.9915156207606,0,0,Hadronic
7.474119e-12,8.690060e-09,0.00004430021767022083,308.9844140865478,0,0,Hadronic
7.502956e-12,8.714964e-09,0.000044428240118749464,308.977285152765,0,0,Hadronic
7.531905e-12,8.739965e-09,0.000044556762453267757,308.97012871369736,0,0,Hadronic
7.560965e-12,8.765063e-09,0.00004468578664882199,308.96294466322246,0,0,Hadronic
7.590137e-12,8.790257e-09,0.000044815314688442876,308.95573289480825,0,0,Hadronic
7.619421e-12,8.815548e-09,0.000044945348563177485,308.9484933015117,0,0,Hadronic
7.648819e-12,8.840937e-09,0.00004507589027212412,308.9412257759772,0,0,Hadronic
7.678330e-12,8.866424e-09,0.00004520694182246618,308.9339302104348,0,0,Hadronic
7.707955e-12,8.892009e-09,0.00004533850522950632,308.926606496699,0,0,Hadronic
7.737695e-12,8.917693e-09,0.00004547058251670027,308.9192545261665,0,0,Hadronic
7.767549e-12,8.943476e-09,0.00004560317571569162,308.9118741898155,0,0,Hadronic
7.797518e-12,8.969359e-09,0.00004573628686634674,308.90446537820304,0,0,Hadronic
7.827603e-12,8.995341e-09,0.000045869918016788825,308.8970279814642,0,0,Hadronic
7.857804e-12,9.021424e-09,0.00004600407122343327,308.8895618893102,0,0,Hadronic
7.888121e-12,9.047607e-09,0.000046138748551022536,308.88206699102653,0,0,Hadronic
7.918556e-12,9.073891e-09,0.0000462739520726619,308.8745431754717,0,0,Hadronic
7.949107e-12,9.100277e-09,0.00004640968386985391,308.8669903310753,0,0,Hadronic
7.979777e-12,9.126764e-09,0.000046545946032534695,308.8594083458365,0,0,Hadronic
8.010565e-12,9.153354e-09,0.00004668274065910933,308.85179710732245,0,0,Hadronic
8.041472e-12,9.180046e-09,0.000046820069856488184,308.84415650266624,0,0,Hadronic
8.072498e-12,9.206842e-09,0.00004695793574012218,308.8364864185657,0,0,Hadronic
8.103644e-12,9.233740e-09,0.00004709634043403963,308.8287867412814,0,0,Hadronic
8.134910e-12,9.260743e-09,0.000047235286070882224,308.8210573566352,0,0,Hadronic
8.166297e-12,9.287849e-09,0.00004737477479194216,308.81329815000834,0,0,Hadronic
8.197804e-12,9.315060e-09,0.00004751480874719806,308.8055090063398,0,0,Hadronic
8.229433e-12,9.342377e-09,0.00004765539009535237,308.7976898101247,0,0,Hadronic
8.261185e-12,9.369798e-09,0.00004779652100386802,308.7898404454125,0,0,Hadronic
8.293059e-12,9.397326e-09,0.000047938203649006656,308.7819607958052,0,0,Hadronic
8.325055e-12,9.424959e-09,0.000048080440215864237,308.77405074445585,0,0,Hadronic
8.357176e-12,9.452699e-09,0.00004822323289841024,308.76611017406657,0,0,Hadronic
8.389420e-12,9.480547e-09,0.00004836658389952441,308.75813896688703,0,0,Hadronic
8.421788e-12,9.508501e-09,0.00004851049543103541,308.7501370047124,0,0,Hadronic
8.454282e-12,9.536564e-09,0.00004865496971375837,308.74210416888195,0,0,Hadronic
8.486901e-12,9.564735e-09,0.00004880000897753287,308.73404034027703,0,0,Hadronic
8.519645e-12,9.593014e-09,0.00004894561546126217,308.72594539931947,0,0,Hadronic
8.552516e-12,9.621403e-09,0.000049091791412951505,308.71781922596966,0,0,Hadronic
8.585514e-12,9.649901e-09,0.000049238539089746495,308.709661699725,0,0,Hadronic
8.618639e-12,9.677074e-09,0.000049377100031260075,308.71051869753114,0,0,Hadronic
8.651892e-12,9.704180e-09,0.000049515138148162705,308.71246959573745,0,0,Hadronic
8.685273e-12,9.731390e-09,0.000049653707097347655,308.71442802101757,0,0,Hadronic
8.718784e-12,9.758705e-09,0.00004979280891337096,308.7163940024129,0,0,Hadronic
8.752423e-12,9.786125e-09,0.000049932445638534506,308.718367569077,0,0,Hadronic
8.786192e-12,9.813651e-09,0.000050072619322914687,308.7203487502756,0,0,Hadronic
8.820091e-12,9.841283e-09,0.000050213332024392194,308.72233757538766,0,0,Hadronic
8.854122e-12,9.869022e-09,0.00005035458580868052,308.7243340739055,0,0,Hadronic
8.888283e-12,9.896868e-09,0.00005049638274935585,308.72633827543495,0,0,Hadronic
8.922576e-12,9.924821e-09,0.00005063872492788634,308.7283502096963,0,0,Hadronic
8.957002e-12,9.952883e-09,0.00005078161443366221,308.73036990652446,0,0,Hadronic
8.991561e-12,9.981052e-09,0.00005092505336402481,308.7323973958695,0,0,Hadronic
9.026252e-12,1.000933e-08,0.00005106904382429671,308.7344327077968,0,0,Hadronic
9.061078e-12,1.003772e-08,0.000051213587927811726,308.73647587248814,0,0,Hadronic
9.096038e-12,1.006621e-08,0.000051358687795945244,308.7385269202414,0,0,Hadronic
9.131133e-12,1.009482e-08,0.00005150434555814372,308.7405858814715,0,0,Hadronic
9.166363e-12,1.012354e-08,0.000051650563351955385,308.74265278671066,0,0,Hadronic
9.201729e-12,1.015237e-08,0.00005179734332306042,308.74472766660904,0,0,Hadronic
9.237232e-12,1.018131e-08,0.00005194468762530197,308.74681055193486,0,0,Hadronic
9.272872e-12,1.021036e-08,0.000052092598420715937,308.7489014735752,0,0,Hadronic
9.308649e-12,1.023952e-08,0.00005224107787956224,308.7510004625363,0,0,Hadronic
9.344564e-12,1.026879e-08,0.000052390128180355325,308.7531075499438,0,0,Hadronic
9.380618e-12,1.029818e-08,0.000052539751509895715,308.75522276704385,0,0,Hadronic
9.416811e-12,1.032768e-08,0.000052689950063300245,308.7573461452028,0,0,Hadronic
9.453143e-12,1.035730e-08,0.0000528407260440336,308.75947771590813,0,0,Hadronic
9.489616e-12,1.038703e-08,0.0000529920816639395,308.7616175107689,0,0,Hadronic
9.526229e-12,1.041687e-08,0.000053144019143272604,308.7637655615159,0,0,Hadronic
9.562984e-12,1.044683e-08,0.00005329654071072936,308.7659219000027,0,0,Hadronic
9.599880e-12,1.047691e-08,0.0000534496486034795,308.76808655820537,0,0,Hadronic
9.636919e-12,1.050710e-08,0.00005360334506719854,308.77025956822365,0,0,Hadronic
9.674101e-12,1.053741e-08,0.00005375763235609906,308.772440962281,0,0,Hadronic
9.711426e-12,1.056783e-08,0.00005391251273296293,308.7746307727252,0,0,Hadronic
9.748895e-12,1.059838e-08,0.000054067988469172856,308.77682903202884,0,0,Hadronic
9.786509e-12,1.062904e-08,0.0000542240618447453,308.77903577278994,0,0,Hadronic
9.824268e-12,1.065981e-08,0.00005438073514836273,308.781251027732,0,0,Hadronic
9.862173e-12,1.069071e-08,0.00005453801067740516,308.78347482970514,0,0,Hadronic
9.900224e-12,1.072173e-08,0.000054695890737983776,308.785707211686,0,0,Hadronic
9.938421e-12,1.075286e-08,0.00005485437764497267,308.78794820677825,0,0,Hadronic
9.976766e-12,1.078412e-08,0.00005501347372204287,308.7901978482138,0,0,Hadronic
1.001526e-11,1.081550e-08,0.00005517318130169381,308.7924561693524,0,0,Hadronic
1.005390e-11,1.084699e-08,0.00005533350272528717,308.79472320368257,0,0,Hadronic
1.009269e-11,1.087861e-08,0.00005549444034307975,308.7969989848221,0,0,Hadronic
1.013163e-11,1.091035e-08,0.00005565599651425722,308.7992835465185,0,0,Hadronic
1.017072e-11,1.094222e-08,0.00005581817360696668,308.80157692264936,0,0,Hadronic
1.020996e-11,1.097420e-08,0.00005598097399835075,308.80387914722314,0,0,Hadronic
1.024936e-11,1.100631e-08,0.000056144400074580645,308.80619025437943,0,0,Hadronic
1.028890e-11,1.103855e-08,0.00005630845423089115,308.8085102783895,0,0,Hadronic
1.032860e-11,1.107091e-08,0.00005647313887161272,308.810839253657,0,0,Hadronic
1.036845e-11,1.110339e-08,0.00005663845641020678,308.8131772147181,0,0,Hadronic
1.040845e-11,1.113600e-08,0.0000568044092692992,308.81552419624234,0,0,Hadronic
1.044861e-11,1.116873e-08,0.00005697099988071522,308.8178802330331,0,0,Hadronic
1.048892e-11,1.120159e-08,0.00005713823068551275,308.8202453600279,0,0,Hadronic
1.052939e-11,1.123458e-08,0.00005730610413401758,308.8226196122992,0,0,Hadronic
1.057002e-11,1.126769e-08,0.000057474622685858156,308.8250030250545,0,0,Hadronic
1.061080e-11,1.130094e-08,0.00005764378880999952,308.8273956336376,0,0,Hadronic
1.065174e-11,1.133431e-08,0.00005781360498477882,308.8297974735282,0,0,Hadronic
1.069284e-11,1.136781e-08,0.0000579840736979399,308.8322085803431,0,0,Hadronic
1.073409e-11,1.140144e-08,0.00005815519744666907,308.83462898983663,0,0,Hadronic
1.077551e-11,1.143519e-08,0.00005832697873762913,308.83705873790086,0,0,Hadronic
1.081708e-11,1.146908e-08,0.000058499420086996144,308.83949786056644,0,0,Hadronic
1.085882e-11,1.150310e-08,0.00005867252402049335,308.84194639400306,0,0,Hadronic
1.090071e-11,1.153725e-08,0.000058846293073428846,308.8444043745199,0,0,Hadronic
1.094277e-11,1.157153e-08,0.00005902072979072896,308.84687183856624,0,0,Hadronic
1.098499e-11,1.160595e-08,0.00005919583672697606,308.8493488227321,0,0,Hadronic
1.102737e-11,1.164050e-08,0.000059371616446442975,308.8518353637484,0,0,Hadronic
1.106992e-11,1.167518e-08,0.000059548071523130984,308.8543314984882,0,0,Hadronic
1.111263e-11,1.170999e-08,0.00005972520454080417,308.8568372639664,0,0,Hadronic
1.115551e-11,1.174494e-08,0.00005990301809302694,308.8593526973409,0,0,Hadronic
1.119855e-11,1.178002e-08,0.000060081514783199855,308.86187783591316,0,0,Hadronic
1.124175e-11,1.181524e-08,0.00006026069722459739,308.8644127171281,0,0,Hadronic
1.128513e-11,1.185060e-08,0.00006044056804040336,308.8669573785756,0,0,Hadronic
1.132867e-11,1.188609e-08,0.00006062112986374862,308.8695118579902,0,0,Hadronic
1.137238e-11,1.192172e-08,0.000060802385337747826,308.8720761932522,0,0,Hadronic
1.141626e-11,1.195748e-08,0.00006098433711553714,308.8746504223881,0,0,Hadronic
1.146030e-11,1.199339e-08,0.00006116698786031066,308.87723458357095,0,0,Hadronic
1.150452e-11,1.202943e-08,0.00006135034024535845,308.8798287151212,0,0,Hadronic
1.154891e-11,1.206561e-08,0.00006153439695410377,308.8824328555072,0,0,Hadronic
1.159347e-11,1.210193e-08,0.00006171916068014162,308.8850470433456,0,0,Hadronic
1.163820e-11,1.213839e-08,0.00006190463412727533,308.88767131740207,0,0,Hadronic
1.168310e-11,1.217459e-08,0.00006208897670999364,308.8891323713504,0,0,Hadronic
1.172818e-11,1.220833e-08,0.00006226231070428754,308.8831372937256,0,0,Hadronic
1.177343e-11,1.224219e-08,0.00006243632023387381,308.8771190855287,0,0,Hadronic
1.181885e-11,1.227619e-08,0.00006261100795786493,308.8710776575159,0,0,Hadronic
1.186445e-11,1.231032e-08,0.00006278637654604542,308.8650129200991,0,0,Hadronic
1.191023e-11,1.234459e-08,0.00006296242867891581,308.8589247833445,0,0,Hadronic
1.195618e-11,1.237898e-08,0.00006313916704773805,308.8528131569714,0,0,Hadronic
1.200231e-11,1.241351e-08,0.00006331659435457917,308.84667795035074,0,0,Hadronic
1.204862e-11,1.244817e-08,0.00006349471331235714,308.84051907250375,0,0,Hadronic
1.209511e-11,1.248296e-08,0.00006367352664488562,308.83433643210066,0,0,Hadronic
1.214177e-11,1.251789e-08,0.00006385303708691996,308.8281299374594,0,0,Hadronic
1.218862e-11,1.255295e-08,0.00006403324738420229,308.82189949654395,0,0,Hadronic
1.223564e-11,1.258815e-08,0.00006421416029350718,308.8156450169635,0,0,Hadronic
1.228285e-11,1.262348e-08,0.00006439577858268785,308.8093664059706,0,0,Hadronic
1.233024e-11,1.265895e-08,0.00006457810503072346,308.8030635704598,0,0,Hadronic
1.237782e-11,1.269456e-08,0.0000647611424277634,308.79673641696684,0,0,Hadronic
1.242557e-11,1.273030e-08,0.00006494489357517595,308.79038485166643,0,0,Hadronic
1.247351e-11,1.276619e-08,0.00006512936128559349,308.78400878037155,0,0,Hadronic
1.252164e-11,1.280221e-08,0.00006531454838296139,308.77760810853164,0,0,Hadronic
1.256995e-11,1.283837e-08,0.00006550045770258339,308.77118274123137,0,0,Hadronic
1.261845e-11,1.287467e-08,0.00006568709209117031,308.76473258318924,0,0,Hadronic
1.266714e-11,1.291111e-08,0.00006587445440688687,308.75825753875614,0,0,Hadronic
1.271601e-11,1.294769e-08,0.00006606254751940108,308.7517575119138,0,0,Hadronic
1.276507e-11,1.298441e-08,0.0000662513743099303,308.7452324062737,0,0,Hadronic
1.281432e-11,1.302127e-08,0.00006644093767129117,308.7386821250752,0,0,Hadronic
1.286376e-11,1.305827e-08,0.00006663124050794724,308.73210657118443,0,0,Hadronic
1.291339e-11,1.309542e-08,0.00006682228573605883,308.7255056470928,0,0,Hadronic
1.296322e-11,1.313271e-08,0.00006701407628353059,308.71887925491546,0,0,Hadronic
1.301323e-11,1.317015e-08,0.00006720661509006161,308.71222729638987,0,0,Hadronic
1.306344e-11,1.320773e-08,0.00006739990510719457,308.7055496728745,0,0,Hadronic
1.311384e-11,1.324545e-08,0.0000675939492983659,308.6988462853469,0,0,Hadronic
1.316444e-11,1.328332e-08,0.00006778875063895469,308.69211703440305,0,0,Hadronic
1.321523e-11,1.332134e-08,0.00006798431211633352,308.68536182025497,0,0,Hadronic
1.326622e-11,1.335950e-08,0.0000681806367299183,308.67858054272995,0,0,Hadronic
1.331740e-11,1.339781e-08,0.0000683777274912198,308.6717731012686,0,0,Hadronic
1.336879e-11,1.343627e-08,0.00006857558742389285,308.66493939492375,0,0,Hadronic
1.342037e-11,1.347487e-08,0.00006877421956378863,308.6580793223585,0,0,Hadronic
1.347215e-11,1.351363e-08,0.00006897362695900521,308.6511927818453,0,0,Hadronic
1.352412e-11,1.355253e-08,0.0000691738126699398,308.6442796712637,0,0,Hadronic
1.357630e-11,1.359159e-08,0.00006937477976933941,308.63733988809946,0,0,Hadronic
